active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,Astral,1526.64,1,0.03,2025-12-10,46,1.0,False
,lordb3,1526.37,1,0.03,2025-11-19,67,1.0,False
,Bolado,1523.75,1,0.03,2025-11-14,72,1.0,False
,Alvarin,1522.71,3,0.1,2025-12-12,44,1.25,False
,DirtBoi,1522.42,1,0.03,2025-11-10,76,1.0,False
,PandaKitten,1521.31,1,0.03,2025-12-20,36,1.0,False
,Mascord,1519.98,2,0.07,2026-01-01,24,1.25,False
,BSSAndrea,1519.43,1,0.03,2025-12-19,37,1.0,False
,ChO,1518.68,4,0.13,2026-01-11,14,1.225,False
,Estolie,1518.42,1,0.03,2025-12-22,34,1.0,False
,windhamat01,1516.58,1,0.03,2026-01-11,14,1.0,False
,Gilgamesh,1515.18,1,0.03,2025-12-28,28,1.0,False
,Haffey,1512.69,3,0.1,2025-12-14,42,1.25,False
27,Odin_Gr,1511.85,14,0.47,2026-01-20,5,1.15,True
28,Xial,1510.81,8,0.27,2026-01-25,0,1.25,True
,deniu,1509.7,1,0.03,2025-12-11,45,1.0,False
,linniepinnie,1508.99,1,0.03,2025-11-16,70,1.0,False
,MT6,1508.12,1,0.03,2026-01-10,15,1.0,False
,leposs,1507.84,1,0.03,2025-11-15,71,1.0,False
,Ares [ESP],1506.01,1,0.03,2025-12-15,41,1.0,False
29,Коmар,1503.51,21,0.7,2026-01-25,0,1.025,True
,blablaji,1502.87,1,0.03,2025-12-20,36,1.0,False
,Gschissana,1502.24,1,0.03,2025-11-10,76,1.0,False
,Ongon,1502.02,4,0.13,2025-11-28,58,1.05,False
,Sol789,1500.0,1,0.03,2025-12-06,50,1.0,False
30,hubby26,1499.96,11,0.37,2026-01-25,0,1.15,True
,Skaer,1499.05,1,0.03,2025-11-20,66,1.0,False
,Strobocop,1498.9,2,0.07,2025-11-25,61,1.2,False
,DailyRunCrasher,1498.72,4,0.13,2025-12-19,37,1.075,False
,Xunz,1498.4,19,0.63,2026-01-14,11,1.025,False
,a zephyr,1498.12,1,0.03,2026-01-14,11,1.0,False
,Grumblecakes,1497.62,1,0.03,2025-12-16,40,1.0,False
,Kapaa,1496.97,1,0.03,2025-11-17,69,1.0,False
,joetraff,1496.84,1,0.03,2025-11-12,74,1.0,False
,rnk,1496.61,1,0.03,2025-11-15,71,1.0,False
,MootDasBoot,1496.57,1,0.03,2025-12-23,33,1.0,False
,Agi,1495.61,2,0.07,2026-01-02,23,1.05,False
,Big Pauly,1495.53,3,0.1,2025-12-21,35,1.25,False
,dropkickdragon87,1495.45,2,0.07,2026-01-20,5,1.1,False
,catJAM,1495.06,1,0.03,2025-12-07,49,1.0,False
,nananaStefan,1494.94,1,0.03,2025-12-05,51,1.0,False
,Zakath,1494.48,1,0.03,2026-01-25,0,1.0,False
,flowerlady32,1494.22,4,0.13,2026-01-20,5,1.025,False
,RengarSakMadig,1494.1,1,0.03,2025-12-22,34,1.0,False
,gabbo.giova97,1494.08,1,0.03,2025-11-27,59,1.0,False
,soy sauce,1494.07,1,0.03,2025-11-10,76,1.0,False
,Freedom,1493.86,1,0.03,2025-12-17,39,1.0,False
,baba41hz,1493.48,1,0.03,2026-01-04,21,1.0,False
,Sedulin,1493.24,1,0.03,2025-11-14,72,1.0,False
,KingofRedLions,1493.14,1,0.03,2025-12-01,55,1.0,False
,Gonzalo,1492.74,1,0.03,2025-12-29,27,1.0,False
,lostHero0o0o,1492.16,1,0.03,2025-12-28,28,1.0,False
,ethanmatthew,1492.07,1,0.03,2025-11-13,73,1.0,False
,Ignat001,1492.04,2,0.07,2025-11-14,72,1.075,False
,panosnonpoint,1491.51,1,0.03,2025-11-25,61,1.0,False
,Necro,1491.49,1,0.03,2026-01-11,14,1.0,False
,Billy Bear Cave,1491.29,1,0.03,2025-11-22,64,1.0,False
,Nerestro,1490.65,1,0.03,2025-11-15,71,1.0,False
,MDyo,1490.4,1,0.03,2025-11-17,69,1.0,False
,Deumeios,1490.22,1,0.03,2026-01-01,24,1.0,False
,newnes125,1489.9,1,0.03,2025-12-18,38,1.0,False
,Anung Un Rama,1489.68,1,0.03,2025-12-23,33,1.0,False
,Akabane|21stCenturySchizoidGamer,1489.59,1,0.03,2025-11-19,67,1.0,False
,garic.jasmin,1489.33,1,0.03,2025-11-11,75,1.0,False
,riccardo.ddf,1488.07,2,0.07,2025-12-18,38,1.125,False
,IneX,1487.96,1,0.03,2025-12-30,26,1.0,False
,fmc91,1487.92,5,0.17,2026-01-25,0,1.025,False
,darkspaceii,1487.74,1,0.03,2025-11-29,57,1.0,False
,germanorlandomolto,1487.67,1,0.03,2025-11-10,76,1.0,False
,Ёжик,1486.65,1,0.03,2025-11-24,62,1.0,False
,Amørphøus Ooze ♥,1486.59,1,0.03,2026-01-15,10,1.0,False
,Ikkon,1486.47,1,0.03,2025-11-20,66,1.0,False
,8bitHeR0,1485.96,1,0.03,2025-12-16,40,1.0,False
,awSam,1485.92,1,0.03,2025-11-25,61,1.0,False
,Verthris,1485.88,1,0.03,2025-12-21,35,1.0,False
,TOUCH MY KNIGHT STICK,1485.15,1,0.03,2025-11-15,71,1.0,False
,Kuthillick,1485.12,2,0.07,2025-11-16,70,1.05,False
,Dedo17_,1485.07,1,0.03,2026-01-21,4,1.0,False
,WilloDM,1484.83,1,0.03,2026-01-20,5,1.0,False
,rafael.olvb,1484.09,5,0.17,2026-01-18,7,1.25,False
,giak_gunzerker,1484.02,1,0.03,2025-12-02,54,1.0,False
,Prozel,1483.24,2,0.07,2025-11-28,58,1.25,False
,Yuri_pvp999,1482.79,3,0.1,2026-01-03,22,1.15,False
,osojoso,1482.43,1,0.03,2025-11-29,57,1.0,False
,Shivant!,1482.23,2,0.07,2025-11-20,66,1.075,False
,unapiece32,1482.09,2,0.07,2025-12-23,33,1.25,False
,Zhelcherig,1481.51,1,0.03,2025-11-10,76,1.0,False
,skune,1481.51,1,0.03,2025-12-20,36,1.0,False
,LandoDaMando,1481.12,1,0.03,2026-01-04,21,1.0,False
,rafael_6x12,1481.07,1,0.03,2025-11-20,66,1.0,False
,ankidragon,1480.54,1,0.03,2025-12-21,35,1.0,False
,simon.fuentes,1480.49,2,0.07,2026-01-19,6,1.25,False
,StoryEdge,1480.38,1,0.03,2025-11-22,64,1.0,False
,d_c101,1479.95,1,0.03,2026-01-14,11,1.0,False
,Vodyaroos,1479.42,1,0.03,2025-11-21,65,1.0,False
,volarion,1479.29,1,0.03,2026-01-12,13,1.0,False
,Burner,1479.25,1,0.03,2025-11-15,71,1.0,False
,ArchDuke,1478.73,1,0.03,2026-01-24,1,1.0,False
,milomad,1478.26,1,0.03,2025-12-23,33,1.0,False
,Guillaumevantil,1477.22,1,0.03,2026-01-13,12,1.0,False
,Agent Cody Banks,1476.8,1,0.03,2025-12-26,30,1.0,False
,Matu,1476.62,1,0.03,2026-01-02,23,1.0,False
,SadBoiKaladin,1476.51,1,0.03,2025-11-14,72,1.0,False
,Mazrum,1476.4,2,0.07,2025-11-11,75,1.025,False
,Torfin,1475.61,1,0.03,2025-12-16,40,1.0,False
,g.stavrev.29,1475.36,1,0.03,2025-11-10,76,1.0,False
,Pledgedplum,1474.8,1,0.03,2025-11-28,58,1.0,False
,Nemo,1474.39,1,0.03,2025-12-10,46,1.0,False
,UpscaleACE,1474.38,1,0.03,2025-12-15,41,1.0,False
,Xarr,1474.19,1,0.03,2025-12-08,48,1.0,False
,sporeprintf,1474.15,1,0.03,2025-11-26,60,1.0,False
,Steely_D89,1472.75,1,0.03,2025-11-18,68,1.0,False
,flyerstorm,1472.16,1,0.03,2025-11-23,63,1.0,False
,clonek6,1471.89,1,0.03,2025-11-14,72,1.0,False
,MangiaWhopper,1471.27,1,0.03,2025-12-04,52,1.0,False
,dercstarr,1470.73,1,0.03,2025-11-10,76,1.0,False
,GHMZ,1470.65,1,0.03,2026-01-23,2,1.0,False
,Terrentis,1470.6,1,0.03,2025-11-25,61,1.0,False
,Penfold,1469.29,1,0.03,2025-12-01,55,1.0,False
,Gella,1469.08,1,0.03,2025-11-17,69,1.0,False
,Mara Bernardes,1468.43,1,0.03,2025-12-09,47,1.0,False
,Daiya,1468.42,1,0.03,2025-11-19,67,1.0,False
,Spartacus,1467.96,1,0.03,2026-01-03,22,1.0,False
,whatyesoh,1467.55,2,0.07,2025-11-26,60,1.05,False
,Blakarius,1467.41,1,0.03,2025-12-06,50,1.0,False
,deathsruler,1467.25,1,0.03,2026-01-02,23,1.0,False
,nero,1466.84,1,0.03,2025-11-20,66,1.0,False
,Popliok_,1466.79,1,0.03,2025-12-26,30,1.0,False
,Thunderstone44,1466.0,1,0.03,2025-11-25,61,1.0,False
,lombi2001,1465.86,1,0.03,2025-11-28,58,1.0,False
,Jazzteroid,1465.85,1,0.03,2026-01-09,16,1.0,False
,Gufo77,1465.69,1,0.03,2025-11-15,71,1.0,False
,Polyvios2,1465.36,1,0.03,2026-01-07,18,1.0,False
,ImAndy,1465.24,1,0.03,2025-11-26,60,1.0,False
,Tonini,1464.72,1,0.03,2026-01-05,20,1.0,False
,Ars Zavet,1464.66,1,0.03,2025-12-07,49,1.0,False
,TheChalupacabra,1464.6,1,0.03,2026-01-17,8,1.0,False
,DoubleZero,1464.45,1,0.03,2026-01-23,2,1.0,False
,BWinterGreen,1464.22,1,0.03,2025-11-10,76,1.0,False
,DEATH BIMBO,1464.09,1,0.03,2025-11-17,69,1.0,False
,Tom_C109,1463.91,1,0.03,2025-12-30,26,1.0,False
31,tsromanow,1463.37,18,0.6,2026-01-24,1,1.025,True
,Rexotank,1462.79,1,0.03,2025-12-04,52,1.0,False
,Good Gamer,1462.59,1,0.03,2025-11-22,64,1.0,False
,clarikova,1462.37,1,0.03,2025-12-28,28,1.0,False
,kenny_horror,1462.19,1,0.03,2025-11-24,62,1.0,False
,Firefox,1462.02,1,0.03,2025-12-16,40,1.0,False
,Revirth,1461.82,1,0.03,2025-11-28,58,1.0,False
,Tbots,1461.41,1,0.03,2025-11-16,70,1.0,False
,jamassie120,1461.17,3,0.1,2026-01-23,2,1.25,False
,ExplodingDice,1460.97,1,0.03,2025-12-08,48,1.0,False
,modular,1460.87,1,0.03,2025-11-11,75,1.0,False
,Madok,1460.71,1,0.03,2025-12-25,31,1.0,False
,quietscribe,1460.16,1,0.03,2025-11-19,67,1.0,False
,Aradroth,1460.14,1,0.03,2025-11-10,76,1.0,False
