active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,r3coil,1853.34,2,0.07,2025-11-25,59,1.25,False
,Black_Stark,1848.42,1,0.03,2025-11-16,68,1.0,False
,Robsje,1845.1,1,0.03,2025-11-12,72,1.0,False
,headhuntman,1838.44,1,0.03,2025-11-26,58,1.0,False
,AxelKeyzer,1836.11,1,0.03,2026-01-10,13,1.0,False
,Jannik,1835.61,3,0.1,2025-11-15,69,1.075,False
,Ralf Schumacher,1830.99,1,0.03,2026-01-09,14,1.0,False
,patrykelektryk,1830.47,2,0.07,2026-01-09,14,1.175,False
,Gone dark.,1830.01,1,0.03,2025-11-10,74,1.0,False
,seagull,1828.83,1,0.03,2025-12-03,51,1.0,False
,Ljinsta_SKOJ,1823.19,2,0.07,2026-01-06,17,1.075,False
,semperpsychotic,1819.41,6,0.2,2025-12-23,31,1.25,False
,Calyceus,1819.4,1,0.03,2025-11-14,70,1.0,False
,Liz,1818.5,4,0.13,2025-11-21,63,1.05,False
,fmc91,1818.1,3,0.1,2026-01-22,1,1.025,False
,horst-van-panzer,1816.53,2,0.07,2025-11-27,57,1.075,False
,J.M.AVON,1813.2,2,0.07,2025-11-14,70,1.05,False
,Augustin,1812.3,2,0.07,2025-12-28,26,1.25,False
,Nando Rekel,1811.84,1,0.03,2025-11-16,68,1.0,False
,HungryFred,1811.33,1,0.03,2025-11-17,67,1.0,False
,Lycerker,1809.65,1,0.03,2025-11-24,60,1.0,False
,Friendo,1807.45,1,0.03,2025-11-22,62,1.0,False
,AniBunny,1804.26,1,0.03,2026-01-06,17,1.0,False
,Zardon,1803.57,1,0.03,2025-11-29,55,1.0,False
,demitype,1797.67,1,0.03,2025-11-24,60,1.0,False
,micerang,1795.7,1,0.03,2025-11-12,72,1.0,False
,deadsanta,1795.67,1,0.03,2026-01-08,15,1.0,False
,Brontozaurul,1793.35,1,0.03,2025-12-16,38,1.0,False
,Gynkou,1789.77,1,0.03,2025-12-26,28,1.0,False
,AHoboWithASpork,1789.33,5,0.17,2026-01-07,16,1.1,False
23,ciga,1787.51,34,1.0,2026-01-23,0,1.025,True
,Barbaferro,1787.17,4,0.13,2026-01-05,18,1.025,False
,AoG Chain,1785.16,1,0.03,2025-11-11,73,1.0,False
,BigOak,1783.76,11,0.37,2025-12-31,23,1.025,False
,TOBI,1783.25,1,0.03,2025-11-30,54,1.0,False
,yaelsky96,1780.27,5,0.17,2026-01-21,2,1.25,False
,Scarmind.Italy,1778.47,1,0.03,2025-12-16,38,1.0,False
,Aracnideo,1773.8,1,0.03,2026-01-06,17,1.0,False
,T1D,1766.83,1,0.03,2025-11-11,73,1.0,False
,cottleoscar,1765.5,1,0.03,2025-11-22,62,1.0,False
,L@@-Yo$h,1765.32,1,0.03,2025-11-13,71,1.0,False
,Moun Moun,1762.98,1,0.03,2025-11-15,69,1.0,False
,Xinnzo,1760.99,1,0.03,2025-11-16,68,1.0,False
,Bren4azer,1760.53,1,0.03,2025-11-10,74,1.0,False
,cpapson2,1760.47,1,0.03,2025-12-21,33,1.0,False
,Tiger_Ice,1759.4,1,0.03,2025-12-26,28,1.0,False
,Mathews,1755.29,1,0.03,2025-12-04,50,1.0,False
,john,1755.0,1,0.03,2025-11-18,66,1.0,False
,vitorluizc.mioni,1754.25,1,0.03,2025-12-29,25,1.0,False
,wsmith,1750.39,1,0.03,2025-12-25,29,1.0,False
,Clac,1748.48,1,0.03,2025-11-11,73,1.0,False
,Barbatus Lupus Rex,1746.94,1,0.03,2026-01-03,20,1.0,False
,kaiserbeel,1746.63,1,0.03,2025-11-27,57,1.0,False
,skye,1746.03,1,0.03,2025-11-14,70,1.0,False
,alexander.r,1745.71,1,0.03,2025-12-12,42,1.0,False
,Simmonsfield,1743.99,1,0.03,2025-11-29,55,1.0,False
,Graeme,1742.56,1,0.03,2025-12-03,51,1.0,False
,Biferti,1742.25,1,0.03,2025-11-20,64,1.0,False
,TheDimedroll,1742.12,1,0.03,2026-01-22,1,1.0,False
,SmallDEnergy,1740.2,1,0.03,2026-01-07,16,1.0,False
,Plattinum,1737.02,1,0.03,2025-12-28,26,1.0,False
,WhatATrueHero,1736.84,4,0.13,2025-11-21,63,1.05,False
,Bwooo,1736.06,4,0.13,2025-11-20,64,1.075,False
,Gannon,1734.17,1,0.03,2025-11-24,60,1.0,False
,IamSparks,1733.53,2,0.07,2025-11-16,68,1.05,False
,LaQcaracha,1733.37,1,0.03,2025-11-25,59,1.0,False
,cyanx7,1732.52,2,0.07,2025-11-16,68,1.075,False
,joes.feliciani,1732.04,1,0.03,2025-11-22,62,1.0,False
,rudedawg,1731.62,4,0.13,2025-12-26,28,1.025,False
,Sensei Snoops,1730.65,1,0.03,2026-01-08,15,1.0,False
,Heros are Dead,1729.14,3,0.1,2025-11-30,54,1.075,False
,Ally,1728.39,2,0.07,2025-11-21,63,1.025,False
,gg,1727.4,1,0.03,2025-12-07,47,1.0,False
,Il sottocollo di M.Costanzo,1727.21,2,0.07,2025-12-06,48,1.25,False
,danger guy,1724.67,12,0.4,2025-12-05,49,1.025,False
,Frunz15,1724.34,4,0.13,2025-12-17,37,1.1,False
,Valiant Coruscare,1724.2,1,0.03,2025-11-29,55,1.0,False
,TTobing,1723.43,2,0.07,2025-12-26,28,1.25,False
,snake vivian,1721.67,1,0.03,2026-01-09,14,1.0,False
,Ahem,1721.13,4,0.13,2025-11-28,56,1.025,False
,Kazed,1719.12,1,0.03,2025-12-06,48,1.0,False
,BattleOfWits,1716.21,1,0.03,2025-11-30,54,1.0,False
,ForgottenSouls,1715.17,1,0.03,2025-11-17,67,1.0,False
,Ch1ckenCh0wMe1n,1714.08,2,0.07,2026-01-18,5,1.15,False
,0mexol,1711.26,9,0.3,2026-01-05,18,1.1,False
,inyurface,1708.41,1,0.03,2025-12-14,40,1.0,False
,RiceTea,1707.66,1,0.03,2025-11-13,71,1.0,False
,SDubya,1703.05,3,0.1,2026-01-18,5,1.25,False
,NAN (bot),1701.4,1,0.03,2025-11-11,73,1.0,False
,Punch WB,1701.06,2,0.07,2026-01-08,15,1.25,False
,Kaza,1696.9,1,0.03,2025-12-04,50,1.0,False
,samoray737,1695.59,4,0.13,2025-12-20,34,1.25,False
,The Hamilton Ham Candle,1694.39,2,0.07,2025-11-16,68,1.075,False
,Handsome_Rakshas,1694.29,2,0.07,2025-11-18,66,1.2,False
,Donalgo,1693.94,1,0.03,2026-01-20,3,1.0,False
,Sly_C0rVid,1693.63,1,0.03,2025-11-23,61,1.0,False
,potato daddy,1692.3,1,0.03,2025-11-12,72,1.0,False
,AnchorTide,1689.83,1,0.03,2025-12-10,44,1.0,False
,Sif The Great Wolf,1689.13,1,0.03,2026-01-21,2,1.0,False
,BROK3N Fury,1687.21,1,0.03,2025-11-25,59,1.0,False
,tmczar,1685.15,1,0.03,2025-11-27,57,1.0,False
,Laristin,1682.21,1,0.03,2026-01-19,4,1.0,False
,Dillicious,1680.42,5,0.17,2025-12-20,34,1.225,False
,Valerio,1676.87,3,0.1,2025-11-25,59,1.175,False
,Young Catweazle,1668.77,6,0.2,2026-01-17,6,1.25,False
24,khang.pham2401,1666.82,30,1.0,2026-01-21,2,1.25,True
,Exres,1664.26,1,0.03,2025-12-10,44,1.0,False
,Bolid,1659.48,1,0.03,2025-11-18,66,1.0,False
,nAhZz,1657.59,2,0.07,2025-11-14,70,1.025,False
,owesow23,1656.45,1,0.03,2025-11-16,68,1.0,False
,Pastori's,1649.64,2,0.07,2025-12-18,36,1.025,False
,Roob82,1649.64,5,0.17,2026-01-10,13,1.075,False
,Dunkel,1649.5,1,0.03,2025-11-11,73,1.0,False
,Boris,1649.31,1,0.03,2025-11-29,55,1.0,False
,Osel,1649.05,2,0.07,2025-12-25,29,1.225,False
,Njitself,1645.97,2,0.07,2025-11-19,65,1.025,False
,minneymcshort,1643.39,1,0.03,2025-11-23,61,1.0,False
,TerryB_2,1642.87,4,0.13,2025-12-12,42,1.075,False
,FUSNM,1635.3,1,0.03,2025-12-11,43,1.0,False
,nosky,1635.07,1,0.03,2026-01-23,0,1.0,False
,OldGregg,1633.14,3,0.1,2025-12-13,41,1.2,False
,Hildarkien,1629.76,2,0.07,2025-12-25,29,1.25,False
,Sam-G,1628.21,1,0.03,2025-11-15,69,1.0,False
,lizardwizard,1625.35,1,0.03,2026-01-01,22,1.0,False
,Stubbsius,1625.11,1,0.03,2025-12-09,45,1.0,False
,Bloody,1621.22,1,0.03,2025-12-19,35,1.0,False
,Dangil Sparda,1610.88,6,0.2,2026-01-11,12,1.2,False
,Kheandre,1605.7,1,0.03,2026-01-20,3,1.0,False
25,Frango,1604.56,13,0.43,2026-01-23,0,1.025,True
,Mrluigi1313,1603.84,1,0.03,2025-12-30,24,1.0,False
,Disorder,1603.56,1,0.03,2025-11-25,59,1.0,False
,Ben the Human,1603.22,1,0.03,2025-12-10,44,1.0,False
,pyrevolved,1601.37,2,0.07,2025-11-22,62,1.05,False
,Millonmaster,1600.52,1,0.03,2025-11-18,66,1.0,False
,Xel,1598.54,1,0.03,2025-11-19,65,1.0,False
,Kraseg,1598.45,1,0.03,2025-11-26,58,1.0,False
,riccardovercelli99,1598.04,1,0.03,2025-11-27,57,1.0,False
,Ravenroks,1596.48,1,0.03,2025-11-12,72,1.0,False
,Ento,1593.65,1,0.03,2026-01-22,1,1.0,False
,nikkHz,1590.35,1,0.03,2025-11-29,55,1.0,False
,Brejan,1589.18,1,0.03,2025-12-22,32,1.0,False
,Api,1589.07,2,0.07,2025-11-20,64,1.15,False
,Likoukos,1587.99,4,0.13,2025-12-12,42,1.025,False
,TsunaHan,1585.84,1,0.03,2025-11-20,64,1.0,False
,Akovoodo,1584.38,1,0.03,2025-12-04,50,1.0,False
,Sinister Fang,1580.82,2,0.07,2025-12-02,52,1.1,False
,ccso237,1579.17,1,0.03,2025-11-11,73,1.0,False
,Britalin,1579.04,1,0.03,2025-11-30,54,1.0,False
,Motorni,1576.28,1,0.03,2026-01-12,11,1.0,False
,Miroko,1574.0,5,0.17,2025-11-22,62,1.025,False
,SuMangoTango,1573.2,1,0.03,2025-11-15,69,1.0,False
,MEOW Keys,1573.17,1,0.03,2025-11-21,63,1.0,False
,xmichmen,1572.93,2,0.07,2025-11-20,64,1.15,False
,Baruha,1570.39,1,0.03,2025-11-12,72,1.0,False
,Doug_D@ta_Scientist,1570.21,4,0.13,2025-12-18,36,1.075,False
,radioeddyo,1568.9,1,0.03,2025-12-13,41,1.0,False
,Flieguen Orange,1568.54,1,0.03,2025-11-14,70,1.0,False
,"Hurok, Master Climber",1566.09,1,0.03,2025-12-05,49,1.0,False
,Rush B!!!!!!,1562.48,2,0.07,2025-11-11,73,1.025,False
,CursedProtector,1560.26,2,0.07,2025-11-15,69,1.1,False
,Leshy,1559.41,1,0.03,2025-12-04,50,1.0,False
,elmrealm,1558.49,3,0.1,2025-11-21,63,1.075,False
,KLAX,1557.83,3,0.1,2026-01-21,2,1.25,False
,ReneLeBebe,1549.92,2,0.07,2025-11-28,56,1.05,False
,PengWIN,1549.33,1,0.03,2025-11-15,69,1.0,False
,belladnl,1548.62,1,0.03,2025-12-10,44,1.0,False
,www.jimmyra97,1547.14,1,0.03,2026-01-04,19,1.0,False
,Member of the LGTV community,1546.98,1,0.03,2025-11-10,74,1.0,False
,AspenLog,1546.67,1,0.03,2025-11-12,72,1.0,False
,BTsin,1546.01,1,0.03,2026-01-17,6,1.0,False
,Gagglegork,1545.46,1,0.03,2025-12-09,45,1.0,False
,BaronCuckamedi,1538.64,1,0.03,2025-11-23,61,1.0,False
,bullzebub,1535.81,14,0.47,2026-01-03,20,1.15,False
,Mortis,1535.74,2,0.07,2026-01-07,16,1.25,False
,Ayngush,1529.65,1,0.03,2025-11-11,73,1.0,False
,DEATH ANGEL X1,1529.11,1,0.03,2025-11-16,68,1.0,False
26,schmendrikson,1528.85,15,0.5,2026-01-22,1,1.025,True
27,Коля Зман,1528.53,17,0.57,2026-01-17,6,1.025,True
,Astral,1528.1,1,0.03,2025-12-10,44,1.0,False
,lordb3,1527.83,1,0.03,2025-11-19,65,1.0,False
,Bolado,1525.2,1,0.03,2025-11-14,70,1.0,False
,Alvarin,1524.16,3,0.1,2025-12-12,42,1.25,False
,DirtBoi,1523.88,1,0.03,2025-11-10,74,1.0,False
,PandaKitten,1522.76,1,0.03,2025-12-20,34,1.0,False
,Mascord,1521.42,2,0.07,2026-01-01,22,1.25,False
,BSSAndrea,1520.87,1,0.03,2025-12-19,35,1.0,False
,ChO,1520.13,4,0.13,2026-01-11,12,1.225,False
,Estolie,1519.87,1,0.03,2025-12-22,32,1.0,False
,windhamat01,1518.02,1,0.03,2026-01-11,12,1.0,False
,Gilgamesh,1516.62,1,0.03,2025-12-28,26,1.0,False
,Haffey,1514.13,3,0.1,2025-12-14,40,1.25,False
28,Odin_Gr,1513.28,14,0.47,2026-01-20,3,1.15,True
,deniu,1511.12,1,0.03,2025-12-11,43,1.0,False
,linniepinnie,1510.42,1,0.03,2025-11-16,68,1.0,False
,MT6,1509.54,1,0.03,2026-01-10,13,1.0,False
,leposs,1509.26,1,0.03,2025-11-15,69,1.0,False
,Ares [ESP],1507.42,1,0.03,2025-12-15,39,1.0,False
,blablaji,1504.28,1,0.03,2025-12-20,34,1.0,False
,Gschissana,1503.65,1,0.03,2025-11-10,74,1.0,False
,Ongon,1503.43,4,0.13,2025-11-28,56,1.05,False
,Sol789,1501.4,1,0.03,2025-12-06,48,1.0,False
,Noiru,1501.09,3,0.1,2026-01-07,16,1.25,False
,Skaer,1499.58,1,0.03,2025-11-20,64,1.0,False
,Strobocop,1499.43,2,0.07,2025-11-25,59,1.2,False
,DailyRunCrasher,1499.26,4,0.13,2025-12-19,35,1.075,False
,Xunz,1498.94,19,0.63,2026-01-14,9,1.025,False
,a zephyr,1498.66,1,0.03,2026-01-14,9,1.0,False
,Grumblecakes,1498.16,1,0.03,2025-12-16,38,1.0,False
,Kapaa,1497.5,1,0.03,2025-11-17,67,1.0,False
,joetraff,1497.37,1,0.03,2025-11-12,72,1.0,False
,rnk,1497.14,1,0.03,2025-11-15,69,1.0,False
,MootDasBoot,1497.1,1,0.03,2025-12-23,31,1.0,False
,Agi,1496.14,2,0.07,2026-01-02,21,1.05,False
,Big Pauly,1496.05,3,0.1,2025-12-21,33,1.25,False
,dropkickdragon87,1495.98,2,0.07,2026-01-20,3,1.1,False
,catJAM,1495.59,1,0.03,2025-12-07,47,1.0,False
,nananaStefan,1495.47,1,0.03,2025-12-05,49,1.0,False
,flowerlady32,1494.75,4,0.13,2026-01-20,3,1.025,False
,RengarSakMadig,1494.63,1,0.03,2025-12-22,32,1.0,False
,soy sauce,1494.6,1,0.03,2025-11-10,74,1.0,False
,gabbo.giova97,1494.6,1,0.03,2025-11-27,57,1.0,False
,Freedom,1494.38,1,0.03,2025-12-17,37,1.0,False
,baba41hz,1494.01,1,0.03,2026-01-04,19,1.0,False
,Sedulin,1493.76,1,0.03,2025-11-14,70,1.0,False
,KingofRedLions,1493.67,1,0.03,2025-12-01,53,1.0,False
,Gonzalo,1493.26,1,0.03,2025-12-29,25,1.0,False
,lostHero0o0o,1492.69,1,0.03,2025-12-28,26,1.0,False
,ethanmatthew,1492.6,1,0.03,2025-11-13,71,1.0,False
,Ignat001,1492.56,2,0.07,2025-11-14,70,1.075,False
,panosnonpoint,1492.03,1,0.03,2025-11-25,59,1.0,False
,Necro,1492.01,1,0.03,2026-01-11,12,1.0,False
,Billy Bear Cave,1491.81,1,0.03,2025-11-22,62,1.0,False
,Nerestro,1491.17,1,0.03,2025-11-15,69,1.0,False
,MDyo,1490.92,1,0.03,2025-11-17,67,1.0,False
,Deumeios,1490.73,1,0.03,2026-01-01,22,1.0,False
,newnes125,1490.41,1,0.03,2025-12-18,36,1.0,False
,Anung Un Rama,1490.19,1,0.03,2025-12-23,31,1.0,False
,Akabane|21stCenturySchizoidGamer,1490.11,1,0.03,2025-11-19,65,1.0,False
,garic.jasmin,1489.84,1,0.03,2025-11-11,73,1.0,False
,riccardo.ddf,1488.58,2,0.07,2025-12-18,36,1.125,False
,IneX,1488.47,1,0.03,2025-12-30,24,1.0,False
,darkspaceii,1488.25,1,0.03,2025-11-29,55,1.0,False
,germanorlandomolto,1488.18,1,0.03,2025-11-10,74,1.0,False
,Ёжик,1487.16,1,0.03,2025-11-24,60,1.0,False
,Amørphøus Ooze ♥,1487.1,1,0.03,2026-01-15,8,1.0,False
,Ikkon,1486.97,1,0.03,2025-11-20,64,1.0,False
,8bitHeR0,1486.47,1,0.03,2025-12-16,38,1.0,False
,awSam,1486.43,1,0.03,2025-11-25,59,1.0,False
,Verthris,1486.39,1,0.03,2025-12-21,33,1.0,False
,TOUCH MY KNIGHT STICK,1485.65,1,0.03,2025-11-15,69,1.0,False
,Kuthillick,1485.62,2,0.07,2025-11-16,68,1.05,False
,Dedo17_,1485.58,1,0.03,2026-01-21,2,1.0,False
,WilloDM,1485.33,1,0.03,2026-01-20,3,1.0,False
,rafael.olvb,1484.59,5,0.17,2026-01-18,5,1.25,False
,giak_gunzerker,1484.52,1,0.03,2025-12-02,52,1.0,False
,Prozel,1483.74,2,0.07,2025-11-28,56,1.25,False
,Yuri_pvp999,1483.29,3,0.1,2026-01-03,20,1.15,False
,osojoso,1482.93,1,0.03,2025-11-29,55,1.0,False
,Shivant!,1482.73,2,0.07,2025-11-20,64,1.075,False
,unapiece32,1482.59,2,0.07,2025-12-23,31,1.25,False
,skune,1482.01,1,0.03,2025-12-20,34,1.0,False
,Zhelcherig,1482.01,1,0.03,2025-11-10,74,1.0,False
,LandoDaMando,1481.61,1,0.03,2026-01-04,19,1.0,False
,rafael_6x12,1481.56,1,0.03,2025-11-20,64,1.0,False
,ankidragon,1481.03,1,0.03,2025-12-21,33,1.0,False
,simon.fuentes,1480.98,2,0.07,2026-01-19,4,1.25,False
,StoryEdge,1480.87,1,0.03,2025-11-22,62,1.0,False
,d_c101,1480.44,1,0.03,2026-01-14,9,1.0,False
,Vodyaroos,1479.91,1,0.03,2025-11-21,63,1.0,False
,volarion,1479.78,1,0.03,2026-01-12,11,1.0,False
,Burner,1479.74,1,0.03,2025-11-15,69,1.0,False
,milomad,1478.75,1,0.03,2025-12-23,31,1.0,False
,Guillaumevantil,1477.7,1,0.03,2026-01-13,10,1.0,False
,Agent Cody Banks,1477.29,1,0.03,2025-12-26,28,1.0,False
,Matu,1477.1,1,0.03,2026-01-02,21,1.0,False
,SadBoiKaladin,1477.0,1,0.03,2025-11-14,70,1.0,False
,Mazrum,1476.88,2,0.07,2025-11-11,73,1.025,False
,Torfin,1476.1,1,0.03,2025-12-16,38,1.0,False
,g.stavrev.29,1475.84,1,0.03,2025-11-10,74,1.0,False
,Pledgedplum,1475.28,1,0.03,2025-11-28,56,1.0,False
,Nemo,1474.87,1,0.03,2025-12-10,44,1.0,False
,UpscaleACE,1474.86,1,0.03,2025-12-15,39,1.0,False
,Xarr,1474.67,1,0.03,2025-12-08,46,1.0,False
,sporeprintf,1474.63,1,0.03,2025-11-26,58,1.0,False
,Steely_D89,1473.22,1,0.03,2025-11-18,66,1.0,False
,flyerstorm,1472.63,1,0.03,2025-11-23,61,1.0,False
,clonek6,1472.37,1,0.03,2025-11-14,70,1.0,False
,MangiaWhopper,1471.74,1,0.03,2025-12-04,50,1.0,False
,dercstarr,1471.2,1,0.03,2025-11-10,74,1.0,False
,GHMZ,1471.12,1,0.03,2026-01-23,0,1.0,False
,Terrentis,1471.07,1,0.03,2025-11-25,59,1.0,False
,Penfold,1469.76,1,0.03,2025-12-01,53,1.0,False
,Gella,1469.54,1,0.03,2025-11-17,67,1.0,False
,Mara Bernardes,1468.89,1,0.03,2025-12-09,45,1.0,False
,Daiya,1468.88,1,0.03,2025-11-19,65,1.0,False
,Spartacus,1468.42,1,0.03,2026-01-03,20,1.0,False
,whatyesoh,1468.01,2,0.07,2025-11-26,58,1.05,False
,Blakarius,1467.87,1,0.03,2025-12-06,48,1.0,False
,deathsruler,1467.71,1,0.03,2026-01-02,21,1.0,False
,nero,1467.3,1,0.03,2025-11-20,64,1.0,False
,Popliok_,1467.25,1,0.03,2025-12-26,28,1.0,False
,Thunderstone44,1466.46,1,0.03,2025-11-25,59,1.0,False
,lombi2001,1466.32,1,0.03,2025-11-28,56,1.0,False
,Jazzteroid,1466.31,1,0.03,2026-01-09,14,1.0,False
,Gufo77,1466.15,1,0.03,2025-11-15,69,1.0,False
,Polyvios2,1465.82,1,0.03,2026-01-07,16,1.0,False
,ImAndy,1465.7,1,0.03,2025-11-26,58,1.0,False
,Tonini,1465.18,1,0.03,2026-01-05,18,1.0,False
,Ars Zavet,1465.11,1,0.03,2025-12-07,47,1.0,False
,TheChalupacabra,1465.06,1,0.03,2026-01-17,6,1.0,False
,DoubleZero,1464.91,1,0.03,2026-01-23,0,1.0,False
,BWinterGreen,1464.67,1,0.03,2025-11-10,74,1.0,False
,DEATH BIMBO,1464.55,1,0.03,2025-11-17,67,1.0,False
,Tom_C109,1464.36,1,0.03,2025-12-30,24,1.0,False
,Rexotank,1463.25,1,0.03,2025-12-04,50,1.0,False
,Good Gamer,1463.04,1,0.03,2025-11-22,62,1.0,False
,clarikova,1462.82,1,0.03,2025-12-28,26,1.0,False
,kenny_horror,1462.64,1,0.03,2025-11-24,60,1.0,False
,Firefox,1462.46,1,0.03,2025-12-16,38,1.0,False
,Revirth,1462.27,1,0.03,2025-11-28,56,1.0,False
,Tbots,1461.86,1,0.03,2025-11-16,68,1.0,False
,jamassie120,1461.62,3,0.1,2026-01-23,0,1.25,False
,ExplodingDice,1461.42,1,0.03,2025-12-08,46,1.0,False
,modular,1461.31,1,0.03,2025-11-11,73,1.0,False
,Madok,1461.16,1,0.03,2025-12-25,29,1.0,False
,quietscribe,1460.6,1,0.03,2025-11-19,65,1.0,False
,Aradroth,1460.58,1,0.03,2025-11-10,74,1.0,False
,Argo,1460.38,1,0.03,2025-11-30,54,1.0,False
,rafaaristidessr,1460.13,1,0.03,2025-12-09,45,1.0,False
,ＮＥＦＡＲＩＯＵＳ,1459.95,1,0.03,2025-12-03,51,1.0,False
,daunte,1459.92,1,0.03,2025-11-12,72,1.0,False
,JonSlice,1459.73,1,0.03,2026-01-08,15,1.0,False
,darknuckelavee,1459.72,4,0.13,2025-12-22,32,1.025,False
,God is God,1459.25,1,0.03,2025-12-11,43,1.0,False
,SHO,1459.07,1,0.03,2025-11-14,70,1.0,False
,Bananaphone,1458.86,1,0.03,2025-12-18,36,1.0,False
,Biru,1458.84,2,0.07,2026-01-21,2,1.025,False
,LucarioST_20,1457.84,1,0.03,2025-12-16,38,1.0,False
,woe,1457.61,1,0.03,2026-01-07,16,1.0,False
,(Chatuba)-Mazuru,1457.6,1,0.03,2025-12-21,33,1.0,False
,Windy Cat Lad,1457.33,1,0.03,2025-11-11,73,1.0,False
,SwedishPanda,1457.3,1,0.03,2025-11-21,63,1.0,False
,Ogera,1456.9,1,0.03,2025-12-01,53,1.0,False
,Musicman,1456.73,1,0.03,2025-11-27,57,1.0,False
,Twiz Amber,1456.44,1,0.03,2025-11-10,74,1.0,False
,Casius06,1455.81,1,0.03,2026-01-23,0,1.0,False
,DaaSnail,1455.41,2,0.07,2025-12-14,40,1.25,False
,LaughingSamurai,1454.19,1,0.03,2026-01-18,5,1.0,False
,Yuhan,1453.87,3,0.1,2026-01-10,13,1.075,False
,Soul,1453.14,1,0.03,2025-11-11,73,1.0,False
,Exnihilo,1452.53,1,0.03,2025-11-10,74,1.0,False
,Digo-Go!,1452.06,1,0.03,2025-11-12,72,1.0,False
,CrimeTime,1451.38,2,0.07,2025-11-12,72,1.05,False
,markhammer1982,1451.11,3,0.1,2025-12-08,46,1.05,False
29,tsromanow,1450.86,17,0.57,2026-01-23,0,1.025,True
,Psov,1449.91,1,0.03,2025-12-30,24,1.0,False
,Xial,1449.85,7,0.23,2025-12-26,28,1.15,False
,cellsul,1449.64,4,0.13,2026-01-09,14,1.025,False
,Lelinia,1449.53,1,0.03,2025-11-11,73,1.0,False
,ControllerPlayer21,1449.28,2,0.07,2025-12-07,47,1.25,False
,spongeless,1448.93,6,0.2,2025-12-17,37,1.175,False
,Red Panda,1448.19,1,0.03,2025-11-12,72,1.0,False
