active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2785.66,2112.83,74,1.0,2026-02-17,0,1.025,True
2,Jeeda Sensei,2750.63,2069.67,78,1.0,2026-02-17,0,1.025,True
3,Quali,2646.53,1968.33,94,1.0,2026-02-17,0,1.025,True
4,S31gn3ur Chr3t13n,2624.2,1950.2,65,1.0,2026-02-17,0,1.025,True
5,luisarlen23,2561.72,1904.11,35,1.0,2026-02-10,7,1.075,True
6,camoutbussin,2453.55,1836.32,33,1.0,2026-02-16,1,1.25,True
7,Skoops!,2429.5,1822.81,52,1.0,2026-02-12,5,1.025,True
8,Siker_7,2397.64,1805.61,45,1.0,2026-02-17,0,1.025,True
9,Xrenoid,2288.97,1751.98,54,1.0,2026-02-17,0,1.05,True
10,Skit,2226.88,1724.17,32,1.0,2026-02-17,0,1.025,True
11,btroitsk,2206.42,1715.38,38,1.0,2026-02-17,0,1.025,True
12,yaelsky96,2106.34,1674.66,12,0.4,2026-02-10,7,1.025,True
13,Dreamweaver,2103.58,1673.59,53,1.0,2026-02-17,0,1.025,True
14,fmc91,2094.08,1669.91,20,0.67,2026-02-17,0,1.025,True
15,blankE,2068.31,1660.06,54,1.0,2026-02-17,0,1.025,True
16,gitm_4,2044.7,1651.21,17,0.57,2026-02-16,1,1.075,True
17,TheHunter222,1881.27,1593.85,24,0.8,2026-02-11,6,1.25,True
18,masterv5983,1872.63,1590.98,42,1.0,2026-02-11,6,1.05,True
19,tsromanow,1869.9,1590.08,30,1.0,2026-02-17,0,1.075,True
20,maximeeepje,1825.4,1575.6,13,0.43,2026-02-15,2,1.125,True
21,Laska,1819.77,1573.8,15,0.5,2026-02-11,6,1.1,True
22,genevrier_ou,1797.36,1566.68,39,1.0,2026-02-17,0,1.075,True
23,flowerlady32,1769.5,1557.97,13,0.43,2026-02-13,4,1.025,True
24,JarJar,1738.0,1548.3,42,1.0,2026-02-15,2,1.05,True
25,valtry,1584.4,1503.88,21,0.7,2026-02-15,2,1.05,True
26,Frango,1547.09,1493.81,25,0.83,2026-02-11,6,1.075,True
27,hrejarz2,1526.4,1488.36,29,0.97,2026-02-15,2,1.025,True
28,schmendrikson,1522.34,1487.3,26,0.87,2026-02-16,1,1.125,True
29,Mr_Aapies,1503.04,1482.32,26,0.87,2026-02-16,1,1.05,True
30,augustboyer198,1498.13,1480.79,9,0.3,2026-02-14,3,1.05,True
31,Grimning,1497.95,1480.72,42,1.0,2026-02-17,0,1.025,True
32,Draghmar 🐲,1470.25,1469.55,15,0.5,2026-02-16,1,1.025,True
33,Коmар,1430.18,1453.24,29,0.97,2026-02-15,2,1.025,True
34,Lovis,1413.21,1446.23,35,1.0,2026-02-16,1,1.1,True
35,Hirow,1376.81,1430.88,19,0.63,2026-02-16,1,1.125,True
36,Zap,1374.13,1429.73,17,0.57,2026-02-16,1,1.175,True
37,Pask74,1303.49,1397.89,13,0.43,2026-02-17,0,1.1,True
38,Halswein,1300.18,1396.31,19,0.63,2026-02-17,0,1.025,True
39,Seu Luis,1285.74,1389.29,7,0.23,2026-02-12,5,1.025,True
40,Delta.357,1285.53,1389.18,8,0.27,2026-02-14,3,1.25,True
41,jjjeffer78,1285.19,1389.01,26,0.87,2026-02-16,1,1.025,True
42,HZaninelli,1228.08,1358.77,12,0.4,2026-02-14,3,1.25,True
43,Bananahammockjoe,1226.46,1357.84,14,0.47,2026-02-15,2,1.05,True
44,slaaneshtgof,1208.91,1347.46,19,0.63,2026-02-11,6,1.125,True
45,DavidPrime83,1199.74,1341.78,16,0.53,2026-02-17,0,1.075,True
46,dead_bob,1184.44,1331.84,7,0.23,2026-02-17,0,1.025,True
