active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2790.89,2122.82,68,1.0,2026-02-11,0,1.025,True
2,Jeeda Sensei,2724.29,2043.33,72,1.0,2026-02-10,1,1.025,True
3,N Prime,2664.73,1986.09,27,0.9,2026-02-09,2,1.225,True
4,S31gn3ur Chr3t13n,2619.05,1948.14,59,1.0,2026-02-11,0,1.025,True
5,Quali,2595.87,1930.41,88,1.0,2026-02-11,0,1.025,True
6,luisarlen23,2559.21,1904.11,35,1.0,2026-02-10,1,1.075,True
7,Skoops!,2482.56,1854.74,51,1.0,2026-02-11,0,1.025,True
,camoutbussin,2425.98,1822.13,32,1.0,2026-01-30,12,1.05,False
8,Siker_7,2398.28,1807.13,40,1.0,2026-02-11,0,1.075,True
,m.melkowski1,2393.4,1804.54,42,1.0,2026-01-02,40,1.05,False
9,Xrenoid,2361.38,1787.98,50,1.0,2026-02-09,2,1.1,True
,Blumpo Gripliskin,2328.81,1771.81,15,0.5,2026-01-23,19,1.025,False
,doniatka,2318.82,1766.97,30,1.0,2026-01-19,23,1.1,False
10,Conroy Milk,2219.88,1721.84,28,0.93,2026-02-07,4,1.025,True
,Zu,2205.65,1715.71,10,0.33,2025-11-28,75,1.1,False
,btroitsk,2203.08,1714.61,36,1.0,2026-02-02,9,1.025,False
,austin_midd,2151.71,1693.21,16,0.53,2025-12-20,53,1.025,False
,Rubens,2146.56,1691.12,10,0.33,2025-12-09,64,1.025,False
,Mubirobiro [BR],2145.29,1690.6,14,0.47,2025-12-30,43,1.1,False
11,Skit,2111.14,1676.97,27,0.9,2026-02-10,1,1.025,True
12,yaelsky96,2105.25,1674.66,12,0.4,2026-02-10,1,1.025,True
,Jhon Whisky,2090.05,1668.74,5,0.17,2026-01-13,29,1.25,False
13,Dreamweaver,2078.36,1664.24,49,1.0,2026-02-11,0,1.025,True
14,Reynauld,1958.57,1620.3,16,0.53,2026-02-08,3,1.2,True
,AGR_Inbound,1958.43,1620.25,6,0.2,2025-12-03,70,1.05,False
,Dan,1957.33,1619.86,13,0.43,2025-12-03,70,1.025,False
,ricardo_lbrugnago,1942.09,1614.54,4,0.13,2026-01-17,25,1.25,False
,gitm_4,1938.01,1613.12,14,0.47,2026-01-16,26,1.05,False
15,fmc91,1910.39,1603.63,14,0.47,2026-02-10,1,1.05,True
,Covert Skeleton,1909.1,1603.19,11,0.37,2026-01-15,27,1.25,False
16,TheHunter222,1881.39,1593.85,24,0.8,2026-02-11,0,1.25,True
,Nocek,1878.98,1593.04,16,0.53,2025-12-10,63,1.1,False
17,masterv5983,1872.8,1590.98,42,1.0,2026-02-11,0,1.05,True
18,blankE,1846.63,1582.35,49,1.0,2026-02-11,0,1.025,True
,Vadd,1841.75,1580.76,4,0.13,2025-12-05,68,1.2,False
19,Laska,1820.25,1573.8,15,0.5,2026-02-11,0,1.1,True
,Madnukin,1819.88,1573.68,5,0.17,2026-01-30,12,1.25,False
20,genevrier_ou,1797.98,1566.68,35,1.0,2026-02-11,0,1.025,True
,AniBunny,1790.09,1564.19,3,0.1,2026-02-09,2,1.075,False
21,maximeeepje,1786.38,1563.02,12,0.4,2026-02-10,1,1.25,True
,DIBRAS,1773.82,1559.07,6,0.2,2025-12-31,42,1.05,False
22,tsromanow,1762.12,1555.43,27,0.9,2026-02-11,0,1.025,True
,Thanos,1736.65,1547.59,2,0.07,2025-12-28,45,1.025,False
,Booorman,1735.8,1547.33,8,0.27,2026-02-02,9,1.1,False
23,flowerlady32,1733.46,1546.62,11,0.37,2026-02-10,1,1.075,True
,mishaaku,1728.69,1545.16,4,0.13,2025-11-15,88,1.05,False
,greattwizzler,1724.41,1543.86,3,0.1,2025-12-03,70,1.025,False
,Proxy,1714.58,1540.89,1,0.03,2025-11-17,86,1.0,False
,Thursday,1713.4,1540.54,1,0.03,2025-11-10,93,1.0,False
,GeekDoesStuff,1709.05,1539.23,1,0.03,2025-11-24,79,1.0,False
,Masterspades,1708.23,1538.98,2,0.07,2025-11-26,77,1.25,False
,grahamthehuman,1703.32,1537.51,4,0.13,2025-11-27,76,1.05,False
,imnickio2,1698.88,1536.19,5,0.17,2025-12-12,61,1.25,False
,BekfastStealer,1698.42,1536.05,1,0.03,2025-11-17,86,1.0,False
,adresmarka,1695.12,1535.07,1,0.03,2025-12-30,43,1.0,False
,r3coil,1694.89,1535.0,2,0.07,2025-11-25,78,1.25,False
24,JarJar,1693.26,1534.51,40,1.0,2026-02-11,0,1.05,True
,Black_Stark,1692.23,1534.21,1,0.03,2025-11-16,87,1.0,False
,Robsje,1690.44,1533.67,1,0.03,2025-11-12,91,1.0,False
,headhuntman,1686.84,1532.61,1,0.03,2025-11-26,77,1.0,False
,Christian Kaiser,1685.75,1532.28,3,0.1,2026-02-09,2,1.075,False
,AxelKeyzer,1685.59,1532.24,1,0.03,2026-01-10,32,1.0,False
,Jannik,1685.31,1532.16,3,0.1,2025-11-15,88,1.075,False
,Ralf Schumacher,1682.82,1531.42,1,0.03,2026-01-09,33,1.0,False
,patrykelektryk,1682.54,1531.34,2,0.07,2026-01-09,33,1.175,False
,Gone dark.,1682.29,1531.27,1,0.03,2025-11-10,93,1.0,False
,seagull,1681.66,1531.08,1,0.03,2025-12-03,70,1.0,False
,Ljinsta_SKOJ,1678.62,1530.18,2,0.07,2026-01-06,36,1.075,False
,Calyceus,1676.58,1529.58,1,0.03,2025-11-14,89,1.0,False
,semperpsychotic,1676.58,1529.58,6,0.2,2025-12-23,50,1.25,False
,horst-van-panzer,1675.03,1529.13,2,0.07,2025-11-27,76,1.075,False
,J.M.AVON,1673.23,1528.6,2,0.07,2025-11-14,89,1.05,False
,Augustin,1672.75,1528.46,2,0.07,2025-12-28,45,1.25,False
,Nando Rekel,1672.5,1528.39,1,0.03,2025-11-16,87,1.0,False
,HungryFred,1672.23,1528.3,1,0.03,2025-11-17,86,1.0,False
,Lycerker,1671.32,1528.04,1,0.03,2025-11-24,79,1.0,False
,Friendo,1670.14,1527.69,1,0.03,2025-11-22,81,1.0,False
,Zardon,1668.05,1527.08,1,0.03,2025-11-29,74,1.0,False
,demitype,1664.87,1526.15,1,0.03,2025-11-24,79,1.0,False
,micerang,1663.81,1525.84,1,0.03,2025-11-12,91,1.0,False
,deadsanta,1663.8,1525.84,1,0.03,2026-01-08,34,1.0,False
,Brontozaurul,1662.54,1525.47,1,0.03,2025-12-16,57,1.0,False
,Gynkou,1660.61,1524.91,1,0.03,2025-12-26,47,1.0,False
,AHoboWithASpork,1660.38,1524.85,5,0.17,2026-01-07,35,1.1,False
,AoG Chain,1658.13,1524.19,1,0.03,2025-11-11,92,1.0,False
,BigOak,1657.38,1523.97,11,0.37,2025-12-31,42,1.025,False
,TOBI,1657.1,1523.89,1,0.03,2025-11-30,73,1.0,False
,Scarmind.Italy,1654.53,1523.15,1,0.03,2025-12-16,57,1.0,False
,Aracnideo,1652.02,1522.42,1,0.03,2026-01-06,36,1.0,False
,T1D,1648.26,1521.33,1,0.03,2025-11-11,92,1.0,False
,bertobrown10,1648.04,1521.27,1,0.03,2026-02-11,0,1.0,False
,cottleoscar,1647.54,1521.13,1,0.03,2025-11-22,81,1.0,False
,L@@-Yo$h,1647.45,1521.1,1,0.03,2025-11-13,90,1.0,False
,Moun Moun,1646.18,1520.74,1,0.03,2025-11-15,88,1.0,False
,Xinnzo,1645.11,1520.43,1,0.03,2025-11-16,87,1.0,False
,Bren4azer,1644.87,1520.36,1,0.03,2025-11-10,93,1.0,False
,cpapson2,1644.83,1520.35,1,0.03,2025-12-21,52,1.0,False
,Tiger_Ice,1644.25,1520.18,1,0.03,2025-12-26,47,1.0,False
,Mathews,1642.04,1519.54,1,0.03,2025-12-04,69,1.0,False
,john,1641.89,1519.5,1,0.03,2025-11-18,85,1.0,False
,vitorluizc.mioni,1641.48,1519.38,1,0.03,2025-12-29,44,1.0,False
,wsmith,1639.4,1518.79,1,0.03,2025-12-25,48,1.0,False
,Clac,1638.37,1518.49,1,0.03,2025-11-11,92,1.0,False
,Barbatus Lupus Rex,1637.54,1518.25,1,0.03,2026-01-03,39,1.0,False
,kaiserbeel,1637.37,1518.2,1,0.03,2025-11-27,76,1.0,False
,skye,1637.05,1518.11,1,0.03,2025-11-14,89,1.0,False
,alexander.r,1636.87,1518.06,1,0.03,2025-12-12,61,1.0,False
,Simmonsfield,1635.95,1517.8,1,0.03,2025-11-29,74,1.0,False
,Graeme,1635.18,1517.58,1,0.03,2025-12-03,70,1.0,False
,Biferti,1635.01,1517.53,1,0.03,2025-11-20,83,1.0,False
,TheDimedroll,1634.94,1517.51,1,0.03,2026-01-22,20,1.0,False
,SmallDEnergy,1633.9,1517.21,1,0.03,2026-01-07,35,1.0,False
,Plattinum,1632.19,1516.72,1,0.03,2025-12-28,45,1.0,False
,WhatATrueHero,1632.09,1516.69,4,0.13,2025-11-21,82,1.05,False
,Bwooo,1631.67,1516.58,4,0.13,2025-11-20,83,1.075,False
,Gannon,1630.65,1516.28,1,0.03,2025-11-24,79,1.0,False
,IamSparks,1630.3,1516.19,2,0.07,2025-11-16,87,1.05,False
,LaQcaracha,1630.21,1516.16,1,0.03,2025-11-25,78,1.0,False
,Cull,1630.11,1516.13,1,0.03,2026-02-09,2,1.0,False
,cyanx7,1629.76,1516.03,2,0.07,2025-11-16,87,1.075,False
,joes.feliciani,1629.5,1515.96,1,0.03,2025-11-22,81,1.0,False
,rudedawg,1629.27,1515.89,4,0.13,2025-12-26,47,1.025,False
,Sensei Snoops,1628.75,1515.74,1,0.03,2026-01-08,34,1.0,False
,Heros are Dead,1627.93,1515.51,3,0.1,2025-11-30,73,1.075,False
,Ally,1627.53,1515.4,2,0.07,2025-11-21,82,1.025,False
,gg,1626.99,1515.24,1,0.03,2025-12-07,66,1.0,False
,Il sottocollo di M.Costanzo,1626.89,1515.21,2,0.07,2025-12-06,67,1.25,False
,danger guy,1625.51,1514.82,12,0.4,2025-12-05,68,1.025,False
,Frunz15,1625.34,1514.77,4,0.13,2025-12-17,56,1.1,False
,Valiant Coruscare,1625.27,1514.75,1,0.03,2025-11-29,74,1.0,False
,TTobing,1624.85,1514.63,2,0.07,2025-12-26,47,1.25,False
,snake vivian,1623.89,1514.36,1,0.03,2026-01-09,33,1.0,False
,Ahem,1623.6,1514.28,4,0.13,2025-11-28,75,1.025,False
,Kazed,1622.52,1513.97,1,0.03,2025-12-06,67,1.0,False
,BattleOfWits,1620.94,1513.53,1,0.03,2025-11-30,73,1.0,False
,ForgottenSouls,1620.38,1513.37,1,0.03,2025-11-17,86,1.0,False
,Ch1ckenCh0wMe1n,1619.79,1513.2,2,0.07,2026-01-18,24,1.15,False
,0mexol,1618.26,1512.77,9,0.3,2026-01-05,37,1.1,False
,inyurface,1616.72,1512.34,1,0.03,2025-12-14,59,1.0,False
,RiceTea,1616.32,1512.22,1,0.03,2025-11-13,90,1.0,False
,SDubya,1613.82,1511.52,3,0.1,2026-01-18,24,1.25,False
,potis,1613.45,1511.41,2,0.07,2026-01-28,14,1.05,False
,NAN (bot),1612.92,1511.26,1,0.03,2025-11-11,92,1.0,False
,Punch WB,1612.74,1511.21,2,0.07,2026-01-08,34,1.25,False
,Kaza,1610.48,1510.58,1,0.03,2025-12-04,69,1.0,False
,Luffy,1610.15,1510.49,1,0.03,2026-02-08,3,1.0,False
,samoray737,1609.77,1510.38,4,0.13,2025-12-20,53,1.25,False
,The Hamilton Ham Candle,1609.12,1510.2,2,0.07,2025-11-16,87,1.075,False
,Handsome_Rakshas,1609.07,1510.18,2,0.07,2025-11-18,85,1.2,False
,Donalgo,1608.88,1510.13,1,0.03,2026-01-20,22,1.0,False
,Sly_C0rVid,1608.71,1510.08,1,0.03,2025-11-23,80,1.0,False
,potato daddy,1607.99,1509.88,1,0.03,2025-11-12,91,1.0,False
,Sif The Great Wolf,1606.27,1509.4,1,0.03,2026-01-21,21,1.0,False
,BROK3N Fury,1605.22,1509.1,1,0.03,2025-11-25,78,1.0,False
,Snchzan,1604.39,1508.87,1,0.03,2026-01-31,11,1.0,False
,tmczar,1604.1,1508.79,1,0.03,2025-11-27,76,1.0,False
,Laristin,1602.51,1508.34,1,0.03,2026-01-19,23,1.0,False
25,bullzebub,1602.41,1508.32,15,0.5,2026-02-06,5,1.25,True
,Dillicious,1601.53,1508.07,5,0.17,2025-12-20,53,1.225,False
,Valerio,1599.6,1507.53,3,0.1,2025-11-25,78,1.175,False
,The Electric Monk,1597.46,1506.94,1,0.03,2026-02-02,9,1.0,False
,Young Catweazle,1595.19,1506.31,6,0.2,2026-01-17,25,1.25,False
,Orlum,1594.14,1506.02,1,0.03,2026-02-07,4,1.0,False
,khang.pham2401,1594.13,1506.01,30,1.0,2026-01-21,21,1.25,False
,theFoolwiththeFez,1594.05,1505.99,1,0.03,2026-02-06,5,1.0,False
,Exres,1592.73,1505.62,1,0.03,2025-12-10,63,1.0,False
,Jells,1591.26,1505.22,1,0.03,2026-01-29,13,1.0,False
,CrimsonBladesTTV,1590.8,1505.09,2,0.07,2026-02-01,10,1.025,False
,Bolid,1590.12,1504.9,1,0.03,2025-11-18,85,1.0,False
,nAhZz,1589.09,1504.62,2,0.07,2025-11-14,89,1.025,False
,owesow23,1588.46,1504.44,1,0.03,2025-11-16,87,1.0,False
,Pastori's,1584.74,1503.42,2,0.07,2025-12-18,55,1.025,False
,Roob82,1584.74,1503.42,5,0.17,2026-01-10,32,1.075,False
,Dunkel,1584.66,1503.39,1,0.03,2025-11-11,92,1.0,False
,Boris,1584.56,1503.37,1,0.03,2025-11-29,74,1.0,False
,Osel,1584.42,1503.33,2,0.07,2025-12-25,48,1.225,False
,Njitself,1582.73,1502.86,2,0.07,2025-11-19,84,1.025,False
,Iwantoded,1582.05,1502.67,1,0.03,2026-02-01,10,1.0,False
,Liz,1581.86,1502.62,5,0.17,2026-01-31,11,1.25,False
,minneymcshort,1581.32,1502.47,1,0.03,2025-11-23,80,1.0,False
,TerryB_2,1581.03,1502.4,4,0.13,2025-12-12,61,1.075,False
,nosky,1578.7,1501.76,3,0.1,2026-02-06,5,1.25,False
,Mr.Schneid3r,1578.27,1501.64,1,0.03,2026-01-25,17,1.0,False
,FUSNM,1576.87,1501.25,1,0.03,2025-12-11,62,1.0,False
,Fullnic,1576.74,1501.22,1,0.03,2026-01-30,12,1.0,False
,ciga,1576.44,1501.14,36,1.0,2026-01-28,14,1.1,False
,OldGregg,1575.69,1500.93,3,0.1,2025-12-13,60,1.2,False
,Коля Зман,1575.14,1500.78,18,0.6,2026-01-26,16,1.225,False
,Hildarkien,1573.83,1500.42,2,0.07,2025-12-25,48,1.25,False
,Sam-G,1572.97,1500.19,1,0.03,2025-11-15,88,1.0,False
,lizardwizard,1571.4,1499.76,1,0.03,2026-01-01,41,1.0,False
,Stubbsius,1571.27,1499.72,1,0.03,2025-12-09,64,1.0,False
,Bloody,1569.12,1499.14,1,0.03,2025-12-19,54,1.0,False
,Miroko,1568.29,1498.91,6,0.2,2026-01-30,12,1.25,False
,AnchorTide,1560.83,1496.89,2,0.07,2026-02-06,5,1.25,False
,Kheandre,1560.54,1496.81,1,0.03,2026-01-20,22,1.0,False
,Mrluigi1313,1559.51,1496.53,1,0.03,2025-12-30,43,1.0,False
,Disorder,1559.35,1496.49,1,0.03,2025-11-25,78,1.0,False
,DEIFY,1559.2,1496.45,1,0.03,2026-02-03,8,1.0,False
,Ben the Human,1559.16,1496.44,1,0.03,2025-12-10,63,1.0,False
,pyrevolved,1558.14,1496.16,2,0.07,2025-11-22,81,1.05,False
,Millonmaster,1557.66,1496.03,1,0.03,2025-11-18,85,1.0,False
,Xel,1556.57,1495.74,1,0.03,2025-11-19,84,1.0,False
,Kraseg,1556.52,1495.72,1,0.03,2025-11-26,77,1.0,False
,riccardovercelli99,1556.29,1495.66,1,0.03,2025-11-27,76,1.0,False
,Ravenroks,1555.42,1495.43,1,0.03,2025-11-12,91,1.0,False
,Ento,1553.85,1495.01,1,0.03,2026-01-22,20,1.0,False
,nikkHz,1552.01,1494.51,1,0.03,2025-11-29,74,1.0,False
,Brejan,1551.36,1494.34,1,0.03,2025-12-22,51,1.0,False
,Api,1551.3,1494.32,2,0.07,2025-11-20,83,1.15,False
,Likoukos,1550.7,1494.16,4,0.13,2025-12-12,61,1.025,False
,TsunaHan,1549.5,1493.84,1,0.03,2025-11-20,83,1.0,False
26,Frango,1549.39,1493.81,25,0.83,2026-02-11,0,1.075,True
,Akovoodo,1548.68,1493.62,1,0.03,2025-12-04,69,1.0,False
,Sinister Fang,1546.69,1493.09,2,0.07,2025-12-02,71,1.1,False
,ccso237,1545.77,1492.84,1,0.03,2025-11-11,92,1.0,False
,Britalin,1545.7,1492.82,1,0.03,2025-11-30,73,1.0,False
27,Коmар,1544.77,1492.57,26,0.87,2026-02-08,3,1.025,True
,Motorni,1544.15,1492.41,1,0.03,2026-01-12,30,1.0,False
,SuMangoTango,1542.42,1491.95,1,0.03,2025-11-15,88,1.0,False
,MEOW Keys,1542.4,1491.94,1,0.03,2025-11-21,82,1.0,False
,xmichmen,1542.27,1491.91,2,0.07,2025-11-20,83,1.15,False
,Firefox,1541.73,1491.76,2,0.07,2026-02-10,1,1.25,False
,Baruha,1540.85,1491.53,1,0.03,2025-11-12,91,1.0,False
,Doug_D@ta_Scientist,1540.74,1491.5,4,0.13,2025-12-18,55,1.075,False
