active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2764.82,2084.46,69,1.0,2026-02-12,0,1.025,True
2,Jeeda Sensei,2737.12,2052.63,73,1.0,2026-02-12,0,1.05,True
3,N Prime,2669.22,1986.09,27,0.9,2026-02-09,3,1.225,True
4,S31gn3ur Chr3t13n,2634.1,1956.42,60,1.0,2026-02-12,0,1.025,True
5,Quali,2615.54,1941.76,89,1.0,2026-02-12,0,1.025,True
6,luisarlen23,2564.02,1904.11,35,1.0,2026-02-10,2,1.075,True
7,Skoops!,2432.06,1822.81,52,1.0,2026-02-12,0,1.025,True
,camoutbussin,2430.84,1822.13,32,1.0,2026-01-30,13,1.05,False
,m.melkowski1,2398.22,1804.54,42,1.0,2026-01-02,41,1.05,False
8,Xrenoid,2389.19,1799.81,51,1.0,2026-02-12,0,1.075,True
,Blumpo Gripliskin,2333.52,1771.81,15,0.5,2026-01-23,20,1.025,False
9,Siker_7,2329.33,1769.78,41,1.0,2026-02-12,0,1.025,True
,doniatka,2323.5,1766.97,30,1.0,2026-01-19,24,1.1,False
10,Conroy Milk,2224.27,1721.84,28,0.93,2026-02-07,5,1.025,True
,Zu,2209.98,1715.71,10,0.33,2025-11-28,76,1.1,False
,btroitsk,2207.4,1714.61,36,1.0,2026-02-02,10,1.025,False
,austin_midd,2155.83,1693.21,16,0.53,2025-12-20,54,1.025,False
,Rubens,2150.65,1691.12,10,0.33,2025-12-09,65,1.025,False
,Mubirobiro [BR],2149.38,1690.6,14,0.47,2025-12-30,44,1.1,False
11,Skit,2145.04,1688.85,28,0.93,2026-02-12,0,1.05,True
12,yaelsky96,2109.17,1674.66,12,0.4,2026-02-10,2,1.025,True
,Jhon Whisky,2093.9,1668.74,5,0.17,2026-01-13,30,1.25,False
13,Dreamweaver,2064.09,1657.4,50,1.0,2026-02-12,0,1.025,True
14,gitm_4,2006.8,1636.3,15,0.5,2026-02-12,0,1.25,True
15,fmc91,1991.04,1630.65,15,0.5,2026-02-12,0,1.05,True
16,Reynauld,1961.72,1620.3,16,0.53,2026-02-08,4,1.2,True
,AGR_Inbound,1961.58,1620.25,6,0.2,2025-12-03,71,1.05,False
,Dan,1960.47,1619.86,13,0.43,2025-12-03,71,1.025,False
,ricardo_lbrugnago,1945.15,1614.54,4,0.13,2026-01-17,26,1.25,False
,Covert Skeleton,1911.96,1603.19,11,0.37,2026-01-15,28,1.25,False
17,blankE,1911.01,1602.87,50,1.0,2026-02-12,0,1.025,True
18,TheHunter222,1884.09,1593.85,24,0.8,2026-02-11,1,1.25,True
,Nocek,1881.66,1593.04,16,0.53,2025-12-10,64,1.1,False
19,masterv5983,1875.44,1590.98,42,1.0,2026-02-11,1,1.05,True
,Vadd,1844.2,1580.76,4,0.13,2025-12-05,69,1.2,False
20,Laska,1822.56,1573.8,15,0.5,2026-02-11,1,1.1,True
,Madnukin,1822.19,1573.68,5,0.17,2026-01-30,13,1.25,False
21,genevrier_ou,1820.32,1573.08,36,1.0,2026-02-12,0,1.025,True
22,flowerlady32,1799.56,1566.5,12,0.4,2026-02-12,0,1.05,True
,AniBunny,1792.21,1564.19,3,0.1,2026-02-09,3,1.075,False
23,maximeeepje,1788.47,1563.02,12,0.4,2026-02-10,2,1.25,True
,DIBRAS,1775.82,1559.07,6,0.2,2025-12-31,43,1.05,False
24,tsromanow,1764.05,1555.43,27,0.9,2026-02-11,1,1.025,True
,Thanos,1738.41,1547.59,2,0.07,2025-12-28,46,1.025,False
,Booorman,1737.55,1547.33,8,0.27,2026-02-02,10,1.1,False
,mishaaku,1730.39,1545.16,4,0.13,2025-11-15,89,1.05,False
,greattwizzler,1726.09,1543.86,3,0.1,2025-12-03,71,1.025,False
,Proxy,1716.19,1540.89,1,0.03,2025-11-17,87,1.0,False
,Thursday,1715.01,1540.54,1,0.03,2025-11-10,94,1.0,False
,GeekDoesStuff,1710.62,1539.23,1,0.03,2025-11-24,80,1.0,False
,Masterspades,1709.8,1538.98,2,0.07,2025-11-26,78,1.25,False
,grahamthehuman,1704.85,1537.51,4,0.13,2025-11-27,77,1.05,False
,imnickio2,1700.38,1536.19,5,0.17,2025-12-12,62,1.25,False
,BekfastStealer,1699.91,1536.05,1,0.03,2025-11-17,87,1.0,False
,adresmarka,1696.6,1535.07,1,0.03,2025-12-30,44,1.0,False
,r3coil,1696.36,1535.0,2,0.07,2025-11-25,79,1.25,False
25,JarJar,1694.72,1534.51,40,1.0,2026-02-11,1,1.05,True
,Black_Stark,1693.69,1534.21,1,0.03,2025-11-16,88,1.0,False
,Robsje,1691.88,1533.67,1,0.03,2025-11-12,92,1.0,False
,headhuntman,1688.26,1532.61,1,0.03,2025-11-26,78,1.0,False
,Christian Kaiser,1687.16,1532.28,3,0.1,2026-02-09,3,1.075,False
,AxelKeyzer,1687.0,1532.24,1,0.03,2026-01-10,33,1.0,False
,Jannik,1686.72,1532.16,3,0.1,2025-11-15,89,1.075,False
,Ralf Schumacher,1684.21,1531.42,1,0.03,2026-01-09,34,1.0,False
,patrykelektryk,1683.93,1531.34,2,0.07,2026-01-09,34,1.175,False
,Gone dark.,1683.68,1531.27,1,0.03,2025-11-10,94,1.0,False
,seagull,1683.04,1531.08,1,0.03,2025-12-03,71,1.0,False
,Moody Blues,1681.89,1530.74,1,0.03,2026-02-12,0,1.0,False
,Ljinsta_SKOJ,1679.98,1530.18,2,0.07,2026-01-06,37,1.075,False
,semperpsychotic,1677.93,1529.58,6,0.2,2025-12-23,51,1.25,False
,Calyceus,1677.92,1529.58,1,0.03,2025-11-14,90,1.0,False
,horst-van-panzer,1676.36,1529.13,2,0.07,2025-11-27,77,1.075,False
,J.M.AVON,1674.56,1528.6,2,0.07,2025-11-14,90,1.05,False
,Augustin,1674.07,1528.46,2,0.07,2025-12-28,46,1.25,False
