active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2840.89,2140.68,128,1.0,2026-02-09,0,1.2,True
2,Jeeda Sensei,2787.39,2047.61,71,1.0,2026-02-09,0,1.025,True
3,N Prime,2764.32,2021.36,91,1.0,2026-02-09,0,1.225,True
4,S31gn3ur Chr3t13n,2682.98,1944.78,129,1.0,2026-02-09,0,1.025,True
5,Quali,2674.91,1938.2,169,1.0,2026-02-09,0,1.025,True
6,luisarlen23,2634.25,1907.15,34,1.0,2026-02-07,2,1.025,True
7,Skoops!,2618.11,1895.68,77,1.0,2026-02-09,0,1.025,True
8,Xrenoid,2464.17,1803.49,109,1.0,2026-02-09,0,1.1,True
9,Siker_7,2456.7,1799.62,41,1.0,2026-02-08,1,1.025,True
10,btroitsk,2346.48,1747.12,99,1.0,2026-02-02,7,1.025,True
11,Conroy Milk,2295.95,1725.4,28,0.93,2026-02-07,2,1.025,True
12,Skit,2185.27,1681.76,26,0.87,2026-02-09,0,1.025,True
13,Dreamweaver,2081.44,1644.68,77,1.0,2026-02-09,0,1.025,True
14,Reynauld,2024.09,1625.49,16,0.53,2026-02-08,1,1.2,True
15,blankE,1985.24,1612.94,98,1.0,2026-02-09,0,1.025,True
16,fmc91,1904.79,1587.98,13,0.43,2026-02-08,1,1.025,True
17,tsromanow,1898.25,1586.01,25,0.83,2026-02-08,1,1.025,True
18,genevrier_ou,1895.45,1585.17,33,1.0,2026-02-09,0,1.05,True
19,masterv5983,1858.78,1574.29,110,1.0,2026-02-09,0,1.025,True
20,yaelsky96,1833.99,1567.08,22,0.73,2026-02-09,0,1.075,True
21,Laska,1815.69,1561.82,14,0.47,2026-02-07,2,1.25,True
22,Booorman,1743.97,1541.79,13,0.43,2026-02-02,7,1.1,True
23,bullzebub,1741.19,1541.03,24,0.8,2026-02-06,3,1.25,True
24,JarJar,1701.2,1530.26,67,1.0,2026-02-09,0,1.025,True
25,Frango,1671.06,1522.33,24,0.8,2026-02-08,1,1.025,True
26,Barbaferro,1639.5,1514.18,36,1.0,2026-02-09,0,1.25,True
27,flowerlady32,1556.49,1493.62,35,1.0,2026-02-07,2,1.025,True
28,Zap,1486.12,1475.4,32,1.0,2026-02-09,0,1.25,True
29,Коmар,1478.35,1472.59,40,1.0,2026-02-08,1,1.025,True
30,Varravann,1449.52,1462.14,24,0.8,2026-02-09,0,1.075,True
31,valtry,1435.21,1456.91,17,0.57,2026-02-09,0,1.025,True
32,Lovis,1427.53,1454.08,33,1.0,2026-02-04,5,1.025,True
33,Dangil Sparda,1401.91,1444.57,7,0.23,2026-02-05,4,1.25,True
34,Hirow,1391.76,1440.74,28,0.93,2026-02-03,6,1.05,True
35,Grimning,1386.94,1438.92,35,1.0,2026-02-08,1,1.025,True
36,augustboyer198,1380.6,1436.5,13,0.43,2026-02-04,5,1.225,True
37,Draghmar 🐲,1374.83,1434.28,9,0.3,2026-02-09,0,1.025,True
38,schmendrikson,1371.49,1433.0,32,1.0,2026-02-08,1,1.025,True
39,Pask74,1351.05,1425.01,11,0.37,2026-02-07,2,1.025,True
40,BTsin,1342.62,1421.65,7,0.23,2026-02-03,6,1.025,True
41,juicyteach,1322.09,1413.31,16,0.53,2026-02-03,6,1.25,True
42,Mr_Aapies,1311.42,1408.87,23,0.77,2026-02-09,0,1.025,True
43,hrejarz2,1309.03,1407.86,75,1.0,2026-02-08,1,1.15,True
44,[WGS-B] BK,1285.25,1397.59,46,1.0,2026-02-02,7,1.25,True
45,Gonzalo,1282.89,1396.54,11,0.37,2026-02-04,5,1.025,True
46,slaaneshtgof,1281.11,1395.75,34,1.0,2026-02-06,3,1.25,True
47,wally_punisher,1277.0,1393.91,7,0.23,2026-02-08,1,1.075,True
48,Halswein,1240.63,1376.79,14,0.47,2026-02-07,2,1.05,True
49,Kola Koala,1238.32,1375.65,9,0.3,2026-02-04,5,1.25,True
50,Bananahammockjoe,1235.26,1374.12,13,0.43,2026-02-08,1,1.025,True
51,jamiebagley233,1234.76,1373.87,10,0.33,2026-02-06,3,1.25,True
52,jjjeffer78,1207.77,1359.73,22,0.73,2026-02-03,6,1.1,True
53,Lucyyyyy,1190.13,1349.75,12,0.4,2026-02-06,3,1.1,True
54,DavidPrime83,1170.18,1337.56,13,0.43,2026-02-08,1,1.025,True
55,MorganMacabre,1146.69,1321.66,7,0.23,2026-02-08,1,1.075,True
56,Coyface,1124.86,1304.85,15,0.5,2026-02-03,6,1.025,True
57,benreichardt,1113.17,1294.8,14,0.47,2026-02-05,4,1.025,True
58,Hfmotta,1111.97,1293.71,18,0.6,2026-02-04,5,1.1,True
