active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2789.11,2119.98,75,1.0,2026-02-18,0,1.025,True
2,Jeeda Sensei,2753.91,2075.84,79,1.0,2026-02-18,0,1.025,True
3,Quali,2629.27,1956.13,95,1.0,2026-02-18,0,1.025,True
4,S31gn3ur Chr3t13n,2598.79,1932.5,66,1.0,2026-02-18,0,1.025,True
5,camoutbussin,2454.08,1838.05,34,1.0,2026-02-18,0,1.05,True
6,Skoops!,2446.42,1833.68,53,1.0,2026-02-18,0,1.15,True
7,Siker_7,2425.01,1821.7,46,1.0,2026-02-18,0,1.025,True
8,Xrenoid,2308.97,1762.48,55,1.0,2026-02-18,0,1.025,True
9,Skit,2241.75,1731.69,33,1.0,2026-02-18,0,1.025,True
10,btroitsk,2176.32,1703.66,39,1.0,2026-02-18,0,1.025,True
11,fmc91,2153.98,1694.47,21,0.7,2026-02-18,0,1.025,True
12,Dreamweaver,2101.57,1673.59,53,1.0,2026-02-17,1,1.025,True
13,blankE,2066.38,1660.06,54,1.0,2026-02-17,1,1.025,True
14,gitm_4,2042.83,1651.21,17,0.57,2026-02-16,2,1.075,True
15,TheHunter222,1879.86,1593.85,24,0.8,2026-02-11,7,1.25,True
16,tsromanow,1877.15,1592.94,31,1.0,2026-02-18,0,1.025,True
17,masterv5983,1871.25,1590.98,42,1.0,2026-02-11,7,1.05,True
18,Laska,1869.32,1590.34,16,0.53,2026-02-18,0,1.175,True
19,genevrier_ou,1869.3,1590.34,40,1.0,2026-02-18,0,1.025,True
20,maximeeepje,1824.17,1575.6,13,0.43,2026-02-15,3,1.125,True
21,flowerlady32,1768.45,1557.97,13,0.43,2026-02-13,5,1.025,True
22,JarJar,1737.05,1548.3,42,1.0,2026-02-15,3,1.05,True
23,Grimning,1551.67,1495.11,43,1.0,2026-02-18,0,1.025,True
24,Frango,1546.82,1493.81,25,0.83,2026-02-11,7,1.075,True
25,hrejarz2,1526.2,1488.36,29,0.97,2026-02-15,3,1.025,True
26,schmendrikson,1522.16,1487.3,26,0.87,2026-02-16,2,1.125,True
27,valtry,1512.57,1484.81,22,0.73,2026-02-18,0,1.075,True
28,augustboyer198,1498.07,1480.79,9,0.3,2026-02-14,4,1.05,True
29,Draghmar 🐲,1486.15,1475.97,16,0.53,2026-02-18,0,1.05,True
30,Mr_Aapies,1468.48,1468.81,27,0.9,2026-02-18,0,1.05,True
31,Lovis,1463.76,1466.89,36,1.0,2026-02-18,0,1.05,True
32,Коmар,1430.4,1453.24,29,0.97,2026-02-15,3,1.025,True
33,Hirow,1377.22,1430.88,19,0.63,2026-02-16,2,1.125,True
34,Zap,1325.4,1407.86,18,0.6,2026-02-18,0,1.05,True
35,Pask74,1304.14,1397.89,13,0.43,2026-02-17,1,1.1,True
36,Halswein,1300.83,1396.31,19,0.63,2026-02-17,1,1.025,True
37,Seu Luis,1286.43,1389.29,7,0.23,2026-02-12,6,1.025,True
38,Delta.357,1286.22,1389.18,8,0.27,2026-02-14,4,1.25,True
39,jjjeffer78,1285.88,1389.01,26,0.87,2026-02-16,2,1.025,True
40,HZaninelli,1228.89,1358.77,12,0.4,2026-02-14,4,1.25,True
41,Bananahammockjoe,1227.27,1357.84,14,0.47,2026-02-15,3,1.05,True
42,slaaneshtgof,1209.74,1347.46,19,0.63,2026-02-11,7,1.125,True
43,DavidPrime83,1200.58,1341.78,16,0.53,2026-02-17,1,1.075,True
44,dead_bob,1185.29,1331.84,7,0.23,2026-02-17,1,1.025,True
