active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2839.14,2140.27,137,1.0,2026-02-18,0,1.025,True
2,Jeeda Sensei,2814.11,2088.05,79,1.0,2026-02-18,0,1.025,True
3,Quali,2704.13,1965.88,178,1.0,2026-02-18,0,1.025,True
4,S31gn3ur Chr3t13n,2675.74,1941.83,138,1.0,2026-02-18,0,1.025,True
5,camoutbussin,2557.06,1858.26,46,1.0,2026-02-18,0,1.05,True
6,Skoops!,2528.75,1841.28,81,1.0,2026-02-18,0,1.15,True
7,Siker_7,2509.69,1830.34,48,1.0,2026-02-18,0,1.025,True
8,Xrenoid,2403.79,1775.35,114,1.0,2026-02-18,0,1.025,True
9,Skit,2311.86,1733.77,33,1.0,2026-02-18,0,1.025,True
10,btroitsk,2303.31,1730.13,102,1.0,2026-02-18,0,1.025,True
11,fmc91,2218.37,1695.74,21,0.7,2026-02-18,0,1.025,True
12,Dreamweaver,2176.16,1679.7,83,1.0,2026-02-17,1,1.025,True
13,blankE,2129.77,1662.76,105,1.0,2026-02-17,1,1.025,True
14,gitm_4,2116.72,1658.11,17,0.57,2026-02-16,2,1.075,True
15,maximeeepje,2100.74,1652.49,51,1.0,2026-02-15,3,1.125,True
16,TheHunter222,2015.66,1623.71,45,1.0,2026-02-11,7,1.25,True
17,Laska,1942.89,1600.47,16,0.53,2026-02-18,0,1.175,True
18,masterv5983,1935.56,1598.19,111,1.0,2026-02-11,7,1.05,True
19,tsromanow,1927.03,1595.55,31,1.0,2026-02-18,0,1.025,True
20,genevrier_ou,1920.36,1593.5,40,1.0,2026-02-18,0,1.025,True
21,JarJar,1788.72,1554.74,70,1.0,2026-02-15,3,1.05,True
22,Barbaferro,1741.84,1541.68,37,1.0,2026-02-15,3,1.15,True
23,flowerlady32,1709.62,1532.92,38,1.0,2026-02-13,5,1.025,True
24,Frango,1568.09,1496.61,25,0.83,2026-02-11,7,1.075,True
25,Grimning,1563.32,1495.45,43,1.0,2026-02-18,0,1.025,True
26,valtry,1524.88,1486.27,22,0.73,2026-02-18,0,1.075,True
27,schmendrikson,1500.93,1480.71,35,1.0,2026-02-16,2,1.125,True
28,Draghmar 🐲,1489.05,1476.52,16,0.53,2026-02-18,0,1.05,True
29,augustboyer198,1484.02,1474.69,15,0.5,2026-02-14,4,1.05,True
30,hrejarz2,1482.34,1474.08,78,1.0,2026-02-15,3,1.025,True
31,Lovis,1472.4,1470.47,36,1.0,2026-02-18,0,1.05,True
32,Mr_Aapies,1469.63,1469.46,27,0.9,2026-02-18,0,1.05,True
33,Коmар,1397.7,1442.84,43,1.0,2026-02-15,3,1.025,True
34,Zap,1369.73,1432.11,34,1.0,2026-02-18,0,1.05,True
35,Hirow,1356.46,1426.9,30,1.0,2026-02-16,2,1.125,True
36,Pask74,1289.56,1399.07,13,0.43,2026-02-17,1,1.1,True
37,Halswein,1285.57,1397.31,19,0.63,2026-02-17,1,1.025,True
38,Seu Luis,1271.54,1390.97,7,0.23,2026-02-12,6,1.025,True
39,jjjeffer78,1270.75,1390.61,26,0.87,2026-02-16,2,1.025,True
40,Delta.357,1270.47,1390.48,8,0.27,2026-02-14,4,1.25,True
41,HZaninelli,1238.3,1375.08,66,1.0,2026-02-14,4,1.25,True
42,slaaneshtgof,1228.4,1370.06,35,1.0,2026-02-11,7,1.125,True
43,Bananahammockjoe,1199.35,1354.36,15,0.5,2026-02-15,3,1.05,True
44,Lucyyyyy,1197.44,1353.27,14,0.47,2026-02-17,1,1.125,True
45,Mequiadore,1190.09,1349.0,7,0.23,2026-02-17,1,1.075,True
46,DavidPrime83,1176.77,1340.94,16,0.53,2026-02-17,1,1.075,True
47,dead_bob,1133.47,1310.79,8,0.27,2026-02-17,1,1.025,True
