active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2802.35,2119.27,64,1.0,2026-01-31,0,1.1,True
2,Jeeda Sensei,2695.32,1998.08,62,1.0,2026-01-31,0,1.025,True
3,N Prime,2665.53,1971.51,26,0.87,2026-01-31,0,1.175,True
4,Quali,2577.33,1903.71,77,1.0,2026-01-31,0,1.025,True
5,S31gn3ur Chr3t13n,2542.49,1880.33,49,1.0,2026-01-31,0,1.025,True
6,luisarlen23,2496.19,1851.55,29,0.97,2026-01-28,3,1.025,True
7,Skoops!,2466.51,1834.24,43,1.0,2026-01-30,1,1.025,True
8,camoutbussin,2444.86,1822.13,32,1.0,2026-01-30,1,1.05,True
9,Xrenoid,2382.78,1789.43,47,1.0,2026-01-31,0,1.075,True
10,Siker_7,2371.09,1783.57,34,1.0,2026-01-29,2,1.025,True
11,btroitsk,2243.23,1724.58,34,1.0,2026-01-24,7,1.25,True
12,Dreamweaver,2071.26,1656.19,42,1.0,2026-01-31,0,1.025,True
13,Reynauld,2014.42,1635.63,15,0.5,2026-01-31,0,1.1,True
14,yaelsky96,1991.54,1627.59,9,0.3,2026-01-29,2,1.05,True
15,Conroy Milk,1990.55,1627.24,22,0.73,2026-01-30,1,1.025,True
16,TheHunter222,1901.65,1597.19,22,0.73,2026-01-31,0,1.125,True
17,Skit,1890.91,1593.68,18,0.6,2026-01-31,0,1.05,True
18,genevrier_ou,1836.1,1576.11,28,0.93,2026-01-31,0,1.05,True
19,Booorman,1800.94,1565.16,7,0.23,2026-01-29,2,1.075,True
20,masterv5983,1772.61,1556.51,38,1.0,2026-01-30,1,1.125,True
21,blankE,1737.95,1546.12,39,1.0,2026-01-31,0,1.025,True
22,maximeeepje,1703.33,1535.97,11,0.37,2026-01-31,0,1.225,True
23,fmc91,1640.45,1518.11,7,0.23,2026-01-28,3,1.025,True
24,Frango,1598.91,1506.72,19,0.63,2026-01-31,0,1.075,True
25,flowerlady32,1581.13,1501.95,8,0.27,2026-01-31,0,1.025,True
26,ciga,1578.05,1501.14,36,1.0,2026-01-28,3,1.1,True
27,Коля Зман,1576.71,1500.78,18,0.6,2026-01-26,5,1.225,True
28,tsromanow,1536.86,1490.37,20,0.67,2026-01-31,0,1.075,True
29,Xial,1507.25,1482.86,8,0.27,2026-01-25,6,1.25,True
30,hubby26,1500.71,1481.23,11,0.37,2026-01-25,6,1.15,True
31,JarJar,1487.81,1476.27,33,1.0,2026-01-29,2,1.075,True
32,schmendrikson,1453.37,1462.69,19,0.63,2026-01-31,0,1.025,True
33,Grimning,1440.47,1457.56,29,0.97,2026-01-31,0,1.025,True
34,Коmар,1431.29,1453.9,22,0.73,2026-01-30,1,1.125,True
35,Xunz,1412.95,1446.51,21,0.7,2026-01-28,3,1.025,True
36,WhiteNorth,1394.78,1439.1,8,0.27,2026-01-27,4,1.075,True
37,Lovis,1386.67,1435.76,30,1.0,2026-01-30,1,1.025,True
38,valtry,1365.48,1426.89,10,0.33,2026-01-31,0,1.025,True
39,Varravann,1312.81,1403.78,9,0.3,2026-01-31,0,1.05,True
40,Hirow,1304.86,1400.12,15,0.5,2026-01-27,4,1.05,True
41,jamiebagley233,1286.55,1391.49,9,0.3,2026-01-26,5,1.075,True
42,Mr_Aapies,1253.99,1375.26,15,0.5,2026-01-30,1,1.025,True
43,hrejarz2,1248.66,1372.48,24,0.8,2026-01-30,1,1.075,True
44,Pask74,1239.72,1367.73,8,0.27,2026-01-28,3,1.175,True
45,jjjeffer78,1229.89,1362.36,21,0.7,2026-01-30,1,1.025,True
46,DavidPrime83,1209.17,1350.48,8,0.27,2026-01-31,0,1.1,True
47,HZaninelli,1190.03,1338.7,11,0.37,2026-01-26,5,1.05,True
48,Coyface,1186.19,1336.23,10,0.33,2026-01-30,1,1.025,True
49,benreichardt,1166.8,1323.12,11,0.37,2026-01-28,3,1.05,True
50,Hfmotta,1156.48,1315.64,17,0.57,2026-01-31,0,1.125,True
51,Halswein,1138.95,1301.96,10,0.33,2026-01-30,1,1.1,True
