active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2800.51,2107.33,59,1.0,2026-01-23,0,1.025,True
2,Jeeda Sensei,2656.0,1956.45,54,1.0,2026-01-23,0,1.025,True
3,N Prime,2638.98,1942.76,24,0.8,2026-01-20,3,1.025,True
4,Quali,2589.29,1905.86,69,1.0,2026-01-23,0,1.025,True
5,luisarlen23,2497.18,1846.74,25,0.83,2026-01-22,1,1.1,True
6,S31gn3ur Chr3t13n,2492.27,1843.86,41,1.0,2026-01-23,0,1.05,True
7,camoutbussin,2446.23,1817.92,29,0.97,2026-01-22,1,1.05,True
8,Skoops!,2398.89,1793.04,36,1.0,2026-01-22,1,1.05,True
9,Blumpo Gripliskin,2355.92,1771.81,15,0.5,2026-01-23,0,1.025,True
10,doniatka,2345.79,1766.97,30,1.0,2026-01-19,4,1.1,True
11,Siker_7,2327.04,1758.18,28,0.93,2026-01-22,1,1.025,True
12,Xrenoid,2314.48,1752.39,43,1.0,2026-01-23,0,1.05,True
13,Reynauld,2014.75,1633.48,12,0.4,2026-01-23,0,1.1,True
14,TheHunter222,1975.89,1620.1,20,0.67,2026-01-22,1,1.025,True
15,Dreamweaver,1956.52,1613.56,36,1.0,2026-01-23,0,1.025,True
16,gitm_4,1955.21,1613.12,14,0.47,2026-01-16,7,1.05,True
17,genevrier_ou,1923.2,1602.51,23,0.77,2026-01-23,0,1.025,True
18,maximeeepje,1827.04,1571.91,10,0.33,2026-01-22,1,1.025,True
19,masterv5983,1793.58,1561.7,36,1.0,2026-01-21,2,1.025,True
20,Conroy Milk,1790.97,1560.91,16,0.53,2026-01-23,0,1.025,True
21,blankE,1738.71,1545.38,35,1.0,2026-01-23,0,1.025,True
22,Skit,1722.54,1540.69,11,0.37,2026-01-23,0,1.125,True
23,ciga,1665.78,1524.56,34,1.0,2026-01-23,0,1.025,True
24,khang.pham2401,1597.7,1506.01,30,1.0,2026-01-21,2,1.25,True
25,Frango,1561.96,1496.64,13,0.43,2026-01-23,0,1.025,True
26,schmendrikson,1517.41,1485.34,15,0.5,2026-01-22,1,1.025,True
27,Коля Зман,1517.21,1485.29,17,0.57,2026-01-17,6,1.025,True
28,Odin_Gr,1508.05,1483.02,14,0.47,2026-01-20,3,1.15,True
29,tsromanow,1450.86,1461.96,17,0.57,2026-01-23,0,1.025,True
30,hubby26,1432.32,1454.68,10,0.33,2026-01-19,4,1.25,True
31,Коmар,1413.95,1447.4,19,0.63,2026-01-23,0,1.175,True
32,Lovis,1403.02,1443.02,27,0.9,2026-01-22,1,1.025,True
33,Delta.357,1370.27,1429.65,7,0.23,2026-01-23,0,1.075,True
34,Hirow,1367.29,1428.42,12,0.4,2026-01-23,0,1.025,True
35,Kola Koala,1335.03,1414.7,8,0.27,2026-01-18,5,1.1,True
36,jamiebagley233,1332.62,1413.66,8,0.27,2026-01-23,0,1.125,True
37,JarJar,1326.95,1411.18,29,0.97,2026-01-23,0,1.025,True
38,slaaneshtgof,1315.11,1405.92,17,0.57,2026-01-19,4,1.05,True
39,HZaninelli,1278.96,1389.15,9,0.3,2026-01-23,0,1.075,True
40,Coyface,1269.44,1384.52,8,0.27,2026-01-18,5,1.1,True
41,Grimning,1253.33,1376.44,23,0.77,2026-01-23,0,1.025,True
42,jjjeffer78,1227.68,1362.85,17,0.57,2026-01-19,4,1.025,True
43,Pask74,1209.81,1352.73,7,0.23,2026-01-21,2,1.025,True
44,Bananahammockjoe,1206.05,1350.51,9,0.3,2026-01-22,1,1.1,True
45,hrejarz2,1176.71,1332.14,21,0.7,2026-01-22,1,1.05,True
46,benreichardt,1168.77,1326.76,8,0.27,2026-01-19,4,1.2,True
47,Mr_Aapies,1155.69,1317.44,11,0.37,2026-01-23,0,1.025,True
48,Hfmotta,1152.96,1315.42,13,0.43,2026-01-23,0,1.1,True
49,Halswein,1146.85,1310.78,8,0.27,2026-01-21,2,1.075,True
