active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2775.81,2098.85,72,1.0,2026-02-15,0,1.025,True
2,Jeeda Sensei,2744.37,2061.4,76,1.0,2026-02-15,0,1.025,True
3,N Prime,2668.43,1986.09,27,0.9,2026-02-09,6,1.225,True
4,Quali,2636.65,1959.18,92,1.0,2026-02-15,0,1.025,True
5,S31gn3ur Chr3t13n,2630.71,1954.38,63,1.0,2026-02-15,0,1.025,True
6,luisarlen23,2563.07,1904.11,35,1.0,2026-02-10,5,1.075,True
7,Skoops!,2430.97,1822.81,52,1.0,2026-02-12,3,1.025,True
,camoutbussin,2429.75,1822.13,32,1.0,2026-01-30,16,1.05,False
,m.melkowski1,2397.1,1804.54,42,1.0,2026-01-02,44,1.05,False
8,Siker_7,2393.79,1802.8,43,1.0,2026-02-15,0,1.05,True
9,Xrenoid,2374.63,1792.88,53,1.0,2026-02-15,0,1.05,True
,Blumpo Gripliskin,2332.34,1771.81,15,0.5,2026-01-23,23,1.025,False
,doniatka,2322.32,1766.97,30,1.0,2026-01-19,27,1.1,False
,Conroy Milk,2223.02,1721.84,28,0.93,2026-02-07,8,1.025,False
,Zu,2208.72,1715.71,10,0.33,2025-11-28,79,1.1,False
,btroitsk,2206.14,1714.61,36,1.0,2026-02-02,13,1.025,False
10,Skit,2183.07,1704.92,30,1.0,2026-02-14,1,1.025,True
,austin_midd,2154.54,1693.21,16,0.53,2025-12-20,57,1.025,False
,Rubens,2149.37,1691.12,10,0.33,2025-12-09,68,1.025,False
,Mubirobiro [BR],2148.09,1690.6,14,0.47,2025-12-30,47,1.1,False
11,yaelsky96,2107.86,1674.66,12,0.4,2026-02-10,5,1.025,True
,Jhon Whisky,2092.58,1668.74,5,0.17,2026-01-13,33,1.25,False
12,gitm_4,2041.92,1649.62,16,0.53,2026-02-13,2,1.025,True
13,fmc91,2016.65,1640.35,18,0.6,2026-02-15,0,1.025,True
14,blankE,1994.32,1632.3,52,1.0,2026-02-15,0,1.025,True
15,Dreamweaver,1982.58,1628.12,51,1.0,2026-02-15,0,1.075,True
16,Reynauld,1960.35,1620.3,16,0.53,2026-02-08,7,1.2,True
,AGR_Inbound,1960.22,1620.25,6,0.2,2025-12-03,74,1.05,False
,Dan,1959.1,1619.86,13,0.43,2025-12-03,74,1.025,False
,ricardo_lbrugnago,1943.78,1614.54,4,0.13,2026-01-17,29,1.25,False
,Covert Skeleton,1910.58,1603.19,11,0.37,2026-01-15,31,1.25,False
17,tsromanow,1892.04,1596.96,29,0.97,2026-02-14,1,1.025,True
18,TheHunter222,1882.7,1593.85,24,0.8,2026-02-11,4,1.25,True
,Nocek,1880.28,1593.04,16,0.53,2025-12-10,67,1.1,False
19,masterv5983,1874.05,1590.98,42,1.0,2026-02-11,4,1.05,True
,Vadd,1842.8,1580.76,4,0.13,2025-12-05,72,1.2,False
20,maximeeepje,1826.8,1575.6,13,0.43,2026-02-15,0,1.125,True
21,Laska,1821.16,1573.8,15,0.5,2026-02-11,4,1.1,True
,Madnukin,1820.79,1573.68,5,0.17,2026-01-30,16,1.25,False
22,genevrier_ou,1818.46,1572.94,38,1.0,2026-02-14,1,1.025,True
,AniBunny,1790.8,1564.19,3,0.1,2026-02-09,6,1.075,False
,DIBRAS,1774.41,1559.07,6,0.2,2025-12-31,46,1.05,False
23,flowerlady32,1770.86,1557.97,13,0.43,2026-02-13,2,1.025,True
24,JarJar,1739.34,1548.3,42,1.0,2026-02-15,0,1.05,True
,Thanos,1736.99,1547.59,2,0.07,2025-12-28,49,1.025,False
,Booorman,1736.13,1547.33,8,0.27,2026-02-02,13,1.1,False
,mishaaku,1728.97,1545.16,4,0.13,2025-11-15,92,1.05,False
,greattwizzler,1724.66,1543.86,3,0.1,2025-12-03,74,1.025,False
,Proxy,1714.76,1540.89,1,0.03,2025-11-17,90,1.0,False
,Thursday,1713.58,1540.54,1,0.03,2025-11-10,97,1.0,False
,GeekDoesStuff,1709.19,1539.23,1,0.03,2025-11-24,83,1.0,False
,Masterspades,1708.37,1538.98,2,0.07,2025-11-26,81,1.25,False
,grahamthehuman,1703.42,1537.51,4,0.13,2025-11-27,80,1.05,False
,imnickio2,1698.95,1536.19,5,0.17,2025-12-12,65,1.25,False
,BekfastStealer,1698.48,1536.05,1,0.03,2025-11-17,90,1.0,False
,adresmarka,1695.17,1535.07,1,0.03,2025-12-30,47,1.0,False
,r3coil,1694.93,1535.0,2,0.07,2025-11-25,82,1.25,False
,Black_Stark,1692.25,1534.21,1,0.03,2025-11-16,91,1.0,False
,Robsje,1690.45,1533.67,1,0.03,2025-11-12,95,1.0,False
,headhuntman,1686.82,1532.61,1,0.03,2025-11-26,81,1.0,False
,Christian Kaiser,1685.72,1532.28,3,0.1,2026-02-09,6,1.075,False
,AxelKeyzer,1685.56,1532.24,1,0.03,2026-01-10,36,1.0,False
,Jannik,1685.28,1532.16,3,0.1,2025-11-15,92,1.075,False
,Ralf Schumacher,1682.77,1531.42,1,0.03,2026-01-09,37,1.0,False
,patrykelektryk,1682.5,1531.34,2,0.07,2026-01-09,37,1.175,False
,Gone dark.,1682.24,1531.27,1,0.03,2025-11-10,97,1.0,False
,seagull,1681.61,1531.08,1,0.03,2025-12-03,74,1.0,False
