active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2772.7,2094.91,71,1.0,2026-02-14,0,1.025,True
2,Jeeda Sensei,2745.17,2062.26,75,1.0,2026-02-14,0,1.025,True
3,N Prime,2668.51,1986.09,27,0.9,2026-02-09,5,1.225,True
4,S31gn3ur Chr3t13n,2644.91,1965.87,62,1.0,2026-02-14,0,1.025,True
5,Quali,2621.73,1947.16,91,1.0,2026-02-14,0,1.025,True
6,luisarlen23,2563.25,1904.11,35,1.0,2026-02-10,4,1.075,True
7,Skoops!,2431.28,1822.81,52,1.0,2026-02-12,2,1.025,True
,camoutbussin,2430.06,1822.13,32,1.0,2026-01-30,15,1.05,False
,m.melkowski1,2397.44,1804.54,42,1.0,2026-01-02,43,1.05,False
8,Siker_7,2364.36,1787.47,42,1.0,2026-02-13,1,1.025,True
9,Xrenoid,2363.25,1786.91,52,1.0,2026-02-13,1,1.025,True
,Blumpo Gripliskin,2332.75,1771.81,15,0.5,2026-01-23,22,1.025,False
,doniatka,2322.74,1766.97,30,1.0,2026-01-19,26,1.1,False
10,Conroy Milk,2223.54,1721.84,28,0.93,2026-02-07,7,1.025,True
,Zu,2209.26,1715.71,10,0.33,2025-11-28,78,1.1,False
,btroitsk,2206.69,1714.61,36,1.0,2026-02-02,12,1.025,False
11,Skit,2183.64,1704.92,30,1.0,2026-02-14,0,1.025,True
,austin_midd,2155.14,1693.21,16,0.53,2025-12-20,56,1.025,False
,Rubens,2149.97,1691.12,10,0.33,2025-12-09,67,1.025,False
,Mubirobiro [BR],2148.69,1690.6,14,0.47,2025-12-30,46,1.1,False
12,yaelsky96,2108.51,1674.66,12,0.4,2026-02-10,4,1.025,True
,Jhon Whisky,2093.24,1668.74,5,0.17,2026-01-13,32,1.25,False
13,Dreamweaver,2063.46,1657.4,50,1.0,2026-02-12,2,1.025,True
14,gitm_4,2042.64,1649.62,16,0.53,2026-02-13,1,1.025,True
15,fmc91,1983.42,1628.14,17,0.57,2026-02-14,0,1.025,True
16,Reynauld,1961.16,1620.3,16,0.53,2026-02-08,6,1.2,True
,AGR_Inbound,1961.03,1620.25,6,0.2,2025-12-03,73,1.05,False
,Dan,1959.92,1619.86,13,0.43,2025-12-03,73,1.025,False
17,blankE,1949.62,1616.27,51,1.0,2026-02-14,0,1.05,True
,ricardo_lbrugnago,1944.61,1614.54,4,0.13,2026-01-17,28,1.25,False
,Covert Skeleton,1911.45,1603.19,11,0.37,2026-01-15,30,1.25,False
18,tsromanow,1892.93,1596.96,29,0.97,2026-02-14,0,1.025,True
19,TheHunter222,1883.6,1593.85,24,0.8,2026-02-11,3,1.25,True
,Nocek,1881.18,1593.04,16,0.53,2025-12-10,66,1.1,False
20,masterv5983,1874.96,1590.98,42,1.0,2026-02-11,3,1.05,True
,Vadd,1843.75,1580.76,4,0.13,2025-12-05,71,1.2,False
21,Laska,1822.13,1573.8,15,0.5,2026-02-11,3,1.1,True
,Madnukin,1821.76,1573.68,5,0.17,2026-01-30,15,1.25,False
22,genevrier_ou,1819.43,1572.94,38,1.0,2026-02-14,0,1.025,True
,AniBunny,1791.8,1564.19,3,0.1,2026-02-09,5,1.075,False
23,maximeeepje,1788.07,1563.02,12,0.4,2026-02-10,4,1.25,True
,DIBRAS,1775.44,1559.07,6,0.2,2025-12-31,45,1.05,False
24,flowerlady32,1771.89,1557.97,13,0.43,2026-02-13,1,1.025,True
25,JarJar,1761.25,1554.68,41,1.0,2026-02-13,1,1.05,True
,Thanos,1738.06,1547.59,2,0.07,2025-12-28,48,1.025,False
,Booorman,1737.2,1547.33,8,0.27,2026-02-02,12,1.1,False
,mishaaku,1730.05,1545.16,4,0.13,2025-11-15,91,1.05,False
,greattwizzler,1725.75,1543.86,3,0.1,2025-12-03,73,1.025,False
,Proxy,1715.86,1540.89,1,0.03,2025-11-17,89,1.0,False
,Thursday,1714.68,1540.54,1,0.03,2025-11-10,96,1.0,False
,GeekDoesStuff,1710.29,1539.23,1,0.03,2025-11-24,82,1.0,False
,Masterspades,1709.47,1538.98,2,0.07,2025-11-26,80,1.25,False
,grahamthehuman,1704.53,1537.51,4,0.13,2025-11-27,79,1.05,False
,imnickio2,1700.07,1536.19,5,0.17,2025-12-12,64,1.25,False
,BekfastStealer,1699.6,1536.05,1,0.03,2025-11-17,89,1.0,False
,adresmarka,1696.29,1535.07,1,0.03,2025-12-30,46,1.0,False
,r3coil,1696.05,1535.0,2,0.07,2025-11-25,81,1.25,False
,Black_Stark,1693.38,1534.21,1,0.03,2025-11-16,90,1.0,False
,Robsje,1691.57,1533.67,1,0.03,2025-11-12,94,1.0,False
,headhuntman,1687.96,1532.61,1,0.03,2025-11-26,80,1.0,False
,Christian Kaiser,1686.85,1532.28,3,0.1,2026-02-09,5,1.075,False
,AxelKeyzer,1686.7,1532.24,1,0.03,2026-01-10,35,1.0,False
,Jannik,1686.42,1532.16,3,0.1,2025-11-15,91,1.075,False
,Ralf Schumacher,1683.91,1531.42,1,0.03,2026-01-09,36,1.0,False
,patrykelektryk,1683.63,1531.34,2,0.07,2026-01-09,36,1.175,False
,Gone dark.,1683.38,1531.27,1,0.03,2025-11-10,96,1.0,False
,seagull,1682.75,1531.08,1,0.03,2025-12-03,73,1.0,False
,Moody Blues,1681.59,1530.74,1,0.03,2026-02-12,2,1.0,False
,Ljinsta_SKOJ,1679.68,1530.18,2,0.07,2026-01-06,39,1.075,False
,semperpsychotic,1677.63,1529.58,6,0.2,2025-12-23,53,1.25,False
,Calyceus,1677.63,1529.58,1,0.03,2025-11-14,92,1.0,False
,horst-van-panzer,1676.07,1529.13,2,0.07,2025-11-27,79,1.075,False
,J.M.AVON,1674.27,1528.6,2,0.07,2025-11-14,92,1.05,False
,Augustin,1673.78,1528.46,2,0.07,2025-12-28,48,1.25,False
,Nando Rekel,1673.53,1528.39,1,0.03,2025-11-16,90,1.0,False
,HungryFred,1673.25,1528.3,1,0.03,2025-11-17,89,1.0,False
,Lycerker,1672.35,1528.04,1,0.03,2025-11-24,82,1.0,False
,Friendo,1671.15,1527.69,1,0.03,2025-11-22,84,1.0,False
,Zardon,1669.05,1527.08,1,0.03,2025-11-29,77,1.0,False
,demitype,1665.85,1526.15,1,0.03,2025-11-24,82,1.0,False
