active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2832.03,2120.22,134,1.0,2026-02-15,0,1.025,True
2,Jeeda Sensei,2806.83,2073.99,76,1.0,2026-02-15,0,1.025,True
3,N Prime,2763.31,2021.36,91,1.0,2026-02-09,6,1.225,True
4,Quali,2710.26,1969.2,175,1.0,2026-02-15,0,1.025,True
,Zu,2708.89,1967.97,56,1.0,2025-11-28,79,1.1,False
5,S31gn3ur Chr3t13n,2704.37,1963.96,135,1.0,2026-02-15,0,1.025,True
6,luisarlen23,2643.57,1914.86,35,1.0,2026-02-10,5,1.075,True
,soc.from.ub.kodao,2626.69,1902.57,63,1.0,2025-11-08,99,1.15,False
,Blumpo Gripliskin,2588.31,1876.37,70,1.0,2026-01-23,23,1.025,False
,camoutbussin,2536.46,1844.19,44,1.0,2026-01-30,16,1.05,False
7,Skoops!,2512.59,1830.41,80,1.0,2026-02-12,3,1.025,True
,m.melkowski1,2510.04,1828.98,42,1.0,2026-01-02,44,1.05,False
8,Siker_7,2479.26,1812.1,45,1.0,2026-02-15,0,1.05,True
9,Xrenoid,2468.58,1806.45,112,1.0,2026-02-15,0,1.05,True
,Rubens,2435.12,1789.32,58,1.0,2025-12-09,68,1.025,False
,doniatka,2421.77,1782.72,30,1.0,2026-01-19,27,1.1,False
,Mubirobiro [BR],2399.05,1771.77,56,1.0,2025-12-30,47,1.1,False
,btroitsk,2345.26,1747.12,99,1.0,2026-02-02,13,1.025,False
,Conroy Milk,2294.76,1725.4,28,0.93,2026-02-07,8,1.025,False
,austin_midd,2264.44,1712.95,17,0.57,2025-12-20,57,1.025,False
10,Skit,2247.89,1706.31,30,1.0,2026-02-14,1,1.025,True
,Rosewood,2201.77,1688.39,48,1.0,2025-10-08,130,1.025,False
,Jhon Whisky,2178.92,1679.8,5,0.17,2026-01-13,33,1.25,False
,Covert Skeleton,2153.36,1670.4,60,1.0,2026-01-15,31,1.25,False
,群傻搬象Sesquipedalianism,2137.03,1664.5,7,0.23,2025-08-13,186,1.025,False
,Madnukin,2115.77,1656.95,23,0.77,2026-01-30,16,1.25,False
11,gitm_4,2115.68,1656.92,16,0.53,2026-02-13,2,1.025,True
12,maximeeepje,2103.07,1652.49,51,1.0,2026-02-15,0,1.125,True
,Kozlak,2094.92,1649.66,35,1.0,2025-10-09,129,1.1,False
,ricardo_lbrugnago,2080.64,1644.74,10,0.33,2026-01-17,29,1.25,False
,Dan,2076.81,1643.43,13,0.43,2025-12-03,74,1.025,False
,Ghost,2072.72,1642.04,59,1.0,2025-10-19,119,1.175,False
13,fmc91,2069.72,1641.02,18,0.6,2026-02-15,0,1.025,True
,jax,2056.59,1636.58,43,1.0,2025-11-03,104,1.1,False
14,blankE,2051.89,1635.0,103,1.0,2026-02-15,0,1.025,True
15,Dreamweaver,2050.86,1634.66,81,1.0,2026-02-15,0,1.075,True
,AGR_Inbound,2041.91,1631.67,6,0.2,2025-12-03,74,1.05,False
16,Reynauld,2023.19,1625.49,16,0.53,2026-02-08,7,1.2,True
17,TheHunter222,2017.76,1623.71,45,1.0,2026-02-11,4,1.25,True
,Nocek,1989.27,1614.5,16,0.53,2025-12-10,67,1.1,False
,elmrealm,1971.51,1608.84,37,1.0,2025-11-21,86,1.075,False
,Miroko,1953.71,1603.25,23,0.77,2026-01-30,16,1.25,False
18,tsromanow,1941.56,1599.47,29,0.97,2026-02-14,1,1.025,True
19,masterv5983,1937.44,1598.19,111,1.0,2026-02-11,4,1.05,True
,Vadd,1909.57,1589.65,4,0.13,2025-12-05,72,1.2,False
20,yaelsky96,1903.7,1587.88,23,0.77,2026-02-10,5,1.025,True
,Spirit,1903.6,1587.85,6,0.2,2025-10-08,130,1.05,False
,Dopamine,1895.63,1585.44,9,0.3,2025-08-16,183,1.075,False
21,Laska,1892.12,1584.39,15,0.5,2026-02-11,4,1.1,True
,Hakon,1876.59,1579.75,14,0.47,2025-09-11,157,1.025,False
22,genevrier_ou,1864.91,1576.29,38,1.0,2026-02-14,1,1.025,True
,Alvarin,1858.96,1574.54,66,1.0,2025-12-12,65,1.25,False
,Sigmar Male,1858.76,1574.48,7,0.23,2025-10-29,109,1.25,False
,Ernesto Quesidala Bombo,1844.88,1570.42,4,0.13,2025-08-05,194,1.025,False
,DIBRAS,1829.75,1566.03,6,0.2,2025-12-31,46,1.05,False
,Madok,1825.81,1564.89,10,0.33,2025-12-25,52,1.25,False
,AniBunny,1822.79,1564.03,3,0.1,2026-02-09,6,1.075,False
,ClownAunt,1812.56,1561.1,5,0.17,2025-08-01,198,1.05,False
,mishaaku,1809.94,1560.35,4,0.13,2025-11-15,92,1.05,False
,kaltepfote,1808.87,1560.04,32,1.0,2025-10-19,119,1.125,False
,imnickio2,1803.69,1558.57,5,0.17,2025-12-12,65,1.25,False
,Yngvi,1796.28,1556.47,23,0.77,2025-10-17,121,1.025,False
,IndieLoupe.com,1793.7,1555.74,5,0.17,2025-10-28,110,1.075,False
23,JarJar,1790.13,1554.74,70,1.0,2026-02-15,0,1.05,True
,MythalJedi,1784.95,1553.28,8,0.27,2025-11-06,101,1.025,False
,MindsEye,1776.37,1550.88,4,0.13,2025-08-04,195,1.025,False
,greattwizzler,1774.91,1550.47,3,0.1,2025-12-03,74,1.025,False
,Thanos,1770.37,1549.2,2,0.07,2025-12-28,49,1.025,False
,Masterspades,1764.18,1547.48,2,0.07,2025-11-26,81,1.25,False
,BattleOfWits,1757.7,1545.69,2,0.07,2025-11-30,77,1.25,False
,grahamthehuman,1755.04,1544.96,4,0.13,2025-11-27,80,1.05,False
,orangeorchad,1753.09,1544.42,4,0.13,2025-07-29,201,1.05,False
,r3coil,1750.09,1543.6,2,0.07,2025-11-25,82,1.25,False
,Proxy,1749.28,1543.38,1,0.03,2025-11-17,90,1.0,False
,Thursday,1744.04,1541.94,1,0.03,2025-11-10,97,1.0,False
,Booorman,1743.5,1541.79,13,0.43,2026-02-02,13,1.1,False
24,Barbaferro,1743.1,1541.68,37,1.0,2026-02-15,0,1.15,True
,J.M.AVON,1742.24,1541.45,2,0.07,2025-11-14,93,1.05,False
,bullzebub,1740.72,1541.03,24,0.8,2026-02-06,9,1.25,False
,GeekDoesStuff,1739.37,1540.66,1,0.03,2025-11-24,83,1.0,False
