active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2837.16,2133.45,136,1.0,2026-02-17,0,1.025,True
2,Jeeda Sensei,2811.4,2081.98,78,1.0,2026-02-17,0,1.025,True
,N Prime,2762.5,2021.36,91,1.0,2026-02-09,8,1.225,False
3,Quali,2719.15,1978.1,177,1.0,2026-02-17,0,1.025,True
,Zu,2708.0,1967.97,56,1.0,2025-11-28,81,1.1,False
4,S31gn3ur Chr3t13n,2698.4,1959.54,137,1.0,2026-02-17,0,1.025,True
5,luisarlen23,2642.6,1914.86,35,1.0,2026-02-10,7,1.075,True
,soc.from.ub.kodao,2625.7,1902.57,63,1.0,2025-11-08,101,1.15,False
,Blumpo Gripliskin,2587.29,1876.37,70,1.0,2026-01-23,25,1.025,False
6,camoutbussin,2557.62,1857.57,45,1.0,2026-02-16,1,1.25,True
7,Skoops!,2511.53,1830.41,80,1.0,2026-02-12,5,1.025,True
,m.melkowski1,2508.98,1828.98,42,1.0,2026-01-02,46,1.05,False
8,Siker_7,2482.32,1814.32,47,1.0,2026-02-17,0,1.025,True
,Rubens,2434.04,1789.32,58,1.0,2025-12-09,70,1.025,False
,doniatka,2420.69,1782.72,30,1.0,2026-01-19,29,1.1,False
,Mubirobiro [BR],2397.97,1771.77,56,1.0,2025-12-30,49,1.1,False
9,Xrenoid,2384.23,1765.31,113,1.0,2026-02-17,0,1.05,True
10,btroitsk,2335.63,1743.35,101,1.0,2026-02-17,0,1.025,True
11,Skit,2294.89,1725.91,32,1.0,2026-02-17,0,1.025,True
,Conroy Milk,2293.69,1725.4,28,0.93,2026-02-07,10,1.025,False
,austin_midd,2263.39,1712.95,17,0.57,2025-12-20,59,1.025,False
,Rosewood,2200.74,1688.39,48,1.0,2025-10-08,132,1.025,False
,Jhon Whisky,2177.91,1679.8,5,0.17,2026-01-13,35,1.25,False
12,Dreamweaver,2177.63,1679.7,83,1.0,2026-02-17,0,1.025,True
13,fmc91,2153.76,1670.91,20,0.67,2026-02-17,0,1.025,True
