player1,player2,total_encounters,p1_wins,p2_wins,p1_avg_rank,p2_avg_rank,avg_combined_rank,closeness,elite_score
Rubens,masterv5983,37,27,10,8.62,17.0,12.81,0.2922,2.89
Rubens,rudedawg,17,15,2,8.12,18.35,13.24,0.1426,1.28
Rubens,ＮＥＦＡＲＩＯＵＳ,13,11,2,9.08,19.23,14.15,0.2122,0.92
hrejarz2,ＮＥＦＡＲＩＯＵＳ,11,3,8,23.73,16.82,20.27,0.4364,0.54
rudedawg,wœire,17,8,9,17.35,18.47,17.91,0.8964,0.95
rudedawg,ＮＥＦＡＲＩＯＵＳ,13,9,4,11.92,18.0,14.96,0.4923,0.87
Bidderlyn,Jells,9,8,1,12.44,23.0,17.72,0.1646,0.51
Bidderlyn,fgmqueiros,8,6,2,15.38,22.5,18.94,0.4167,0.42
Covert Skeleton,Haffey,11,7,4,14.0,14.18,14.09,0.6324,0.78
Covert Skeleton,fgmqueiros,7,6,1,14.14,21.43,17.79,0.2286,0.39
Haffey,N Prime,9,4,5,12.22,8.89,10.56,0.8466,0.85
Haffey,Xrenoid,10,4,6,16.5,11.6,14.05,0.7273,0.71
Haffey,[WGS-B] BK,7,5,2,14.57,19.29,16.93,0.4969,0.41
Haffey,btroitsk,18,8,10,16.22,11.06,13.64,0.8081,1.32
Haffey,jax,9,4,5,14.22,12.44,13.33,0.8466,0.68
Haffey,soc.from.ub.kodao,9,1,8,12.56,3.67,8.11,0.1646,1.11
Jells,blankE,9,4,5,17.22,16.44,16.83,0.8466,0.53
Kozlak,fgmqueiros,8,7,1,10.5,23.88,17.19,0.1923,0.47
N Prime,[WGS-B] BK,25,20,5,7.72,16.8,12.26,0.2286,2.04
N Prime,fgmqueiros,7,7,0,3.57,22.86,13.21,0.0,0.53
Quali,fgmqueiros,9,8,1,10.33,22.0,16.17,0.1646,0.56
Rosewood,fgmqueiros,7,4,3,17.14,23.86,20.5,0.8163,0.34
S31gn3ur Chr3t13n,fgmqueiros,8,8,0,13.12,23.0,18.06,0.0,0.44
[WGS-B] BK,blankE,24,10,14,16.67,15.25,15.96,0.6944,1.5
[WGS-B] BK,masterv5983,25,14,11,16.84,16.28,16.56,0.7652,1.51
[WGS-B] BK,ＮＥＦＡＲＩＯＵＳ,12,11,1,15.75,20.75,18.25,0.1111,0.66
blankE,btroitsk,34,5,29,16.29,8.21,12.25,0.1337,2.78
blankE,jax,16,8,8,17.56,16.12,16.84,1.0,0.95
blankE,rudedawg,16,5,11,16.31,14.69,15.5,0.4808,1.03
blankE,ＮＥＦＡＲＩＯＵＳ,13,8,5,17.08,20.23,18.65,0.6689,0.7
btroitsk,fgmqueiros,8,7,1,10.12,24.12,17.12,0.1923,0.47
fgmqueiros,soc.from.ub.kodao,9,1,8,22.89,9.22,16.06,0.1646,0.56
fgmqueiros,ＮＥＦＡＲＩＯＵＳ,7,3,4,22.29,21.0,21.64,0.8163,0.32
kaltepfote,rudedawg,9,3,6,17.44,13.0,15.22,0.5797,0.59
Covert Skeleton,InFecTed,12,5,7,18.83,18.5,18.67,0.7576,0.64
Hakon,S31gn3ur Chr3t13n,8,2,6,12.75,11.25,12.0,0.4167,0.67
Hakon,soc.from.ub.kodao,8,3,5,12.75,10.62,11.69,0.6818,0.68
blankE,elmrealm,16,5,11,16.0,12.12,14.06,0.4808,1.14
elmrealm,wœire,15,11,4,13.2,18.67,15.93,0.3951,0.94
Barbaferro,Haffey,7,5,2,12.43,16.43,14.43,0.4969,0.49
Barbaferro,JarJar,13,3,10,17.85,15.62,16.73,0.3419,0.78
Barbaferro,blankE,18,8,10,16.22,15.67,15.94,0.8081,1.13
Barbaferro,deadgast,7,2,5,17.86,16.29,17.07,0.4969,0.41
Barbaferro,stuffed wombat,11,5,6,17.82,17.0,17.41,0.8658,0.63
Bidderlyn,stuffed wombat,15,11,4,12.07,18.8,15.43,0.3951,0.97
Ghost,JarJar,15,9,6,13.47,15.67,14.57,0.6957,1.03
Haffey,JarJar,9,5,4,17.89,17.11,17.5,0.8466,0.51
Haffey,Sensei Snoops,8,2,6,17.75,19.12,18.44,0.4167,0.43
Haffey,hrejarz2,7,6,1,11.29,21.71,16.5,0.2286,0.42
Haffey,stuffed wombat,8,3,5,17.62,15.12,16.38,0.6818,0.49
InFecTed,JarJar,7,1,6,21.43,14.14,17.79,0.2286,0.39
InFecTed,orutra621,8,4,4,19.38,16.88,18.12,1.0,0.44
InFecTed,stuffed wombat,7,3,4,18.29,20.43,19.36,0.8163,0.36
JarJar,Sensei Snoops,7,5,2,16.57,18.43,17.5,0.4969,0.4
JarJar,blankE,36,15,21,17.33,16.39,16.86,0.641,2.14
JarJar,deadgast,11,5,6,17.18,15.36,16.27,0.8658,0.68
JarJar,stuffed wombat,10,7,3,14.3,19.8,17.05,0.5,0.59
JarJar,whazupbillion,7,5,2,15.57,19.43,17.5,0.4969,0.4
JarJar,wœire,11,6,5,16.27,19.82,18.05,0.8658,0.61
JarJar,Коmар,15,10,5,14.53,18.53,16.53,0.5333,0.91
Rosewood,stuffed wombat,12,10,2,12.25,19.5,15.88,0.2381,0.76
btroitsk,stuffed wombat,21,16,5,10.14,17.52,13.83,0.3072,1.52
deadgast,rudedawg,11,7,4,16.45,21.18,18.82,0.6324,0.58
deadgast,whazupbillion,7,5,2,17.71,21.0,19.36,0.4969,0.36
rudedawg,stuffed wombat,13,9,4,17.62,20.85,19.23,0.4923,0.68
soc.from.ub.kodao,stuffed wombat,17,17,0,6.41,19.41,12.91,0.0,1.32
Alvarin,Barbaferro,20,10,10,15.0,15.75,15.38,1.0,1.3
Alvarin,Haffey,10,7,3,12.1,16.5,14.3,0.5,0.7
Alvarin,Jells,8,6,2,12.38,20.0,16.19,0.4167,0.49
Dreamweaver,Haffey,8,2,6,17.75,12.38,15.06,0.4167,0.53
Haffey,Rubens,13,4,9,17.15,11.23,14.19,0.4923,0.92
Haffey,elmrealm,10,1,9,18.8,11.5,15.15,0.1429,0.66
Rubens,Sensei Snoops,17,15,2,8.35,19.65,14.0,0.1426,1.21
elmrealm,hrejarz2,10,8,2,12.2,21.8,17.0,0.3077,0.59
Alvarin,yaelsky96,8,7,1,14.5,24.88,19.69,0.1923,0.41
Barbaferro,fgmqueiros,7,6,1,17.14,20.71,18.93,0.2286,0.37
Barbaferro,yaelsky96,8,6,2,16.25,22.75,19.5,0.4167,0.41
Bidderlyn,yaelsky96,16,15,1,6.75,18.44,12.59,0.0735,1.27
Blumpo Gripliskin,fgmqueiros,7,6,1,8.86,22.14,15.5,0.2286,0.45
Blumpo Gripliskin,yaelsky96,11,11,0,5.82,23.45,14.64,0.0,0.75
Covert Skeleton,yaelsky96,7,6,1,15.0,24.0,19.5,0.2286,0.36
Dreamweaver,yaelsky96,8,4,4,12.12,14.12,13.12,1.0,0.61
Rubens,blankE,30,28,2,7.5,17.3,12.4,0.058,2.42
S31gn3ur Chr3t13n,yaelsky96,18,15,3,8.83,18.28,13.56,0.2083,1.33
Skoops!,yaelsky96,10,10,0,8.3,15.9,12.1,0.0,0.83
Xrenoid,yaelsky96,15,14,1,8.73,20.07,14.4,0.0808,1.04
blankE,yaelsky96,11,8,3,17.64,19.55,18.59,0.4364,0.59
btroitsk,yaelsky96,9,8,1,10.11,22.78,16.44,0.1646,0.55
hrejarz2,yaelsky96,7,3,4,19.14,20.43,19.79,0.8163,0.35
ppr74,yaelsky96,7,5,2,16.57,25.57,21.07,0.4969,0.33
soc.from.ub.kodao,yaelsky96,10,10,0,7.0,25.9,16.45,0.0,0.61
Barbaferro,HZaninelli,15,6,9,19.07,15.2,17.13,0.6957,0.88
Covert Skeleton,deadgast,9,5,4,15.0,13.89,14.44,0.8466,0.62
HZaninelli,deadgast,8,5,3,17.12,19.12,18.12,0.6818,0.44
Rubens,deadgast,12,10,2,6.83,14.58,10.71,0.2381,1.12
Rubens,whazupbillion,11,9,2,8.82,19.0,13.91,0.2694,0.79
HZaninelli,yaelsky96,8,3,5,21.38,19.12,20.25,0.6818,0.4
Mubirobiro [BR],stuffed wombat,8,7,1,7.25,19.12,13.19,0.1923,0.61
Quali,yaelsky96,19,14,5,9.79,16.68,13.24,0.363,1.44
Rubens,stuffed wombat,14,12,2,9.07,19.07,14.07,0.1905,0.99
Xrenoid,deadgast,10,7,3,11.2,16.2,13.7,0.5,0.73
deadgast,elmrealm,7,3,4,15.57,17.43,16.5,0.8163,0.42
deadgast,jax,8,4,4,14.0,14.12,14.06,1.0,0.57
elmrealm,stuffed wombat,12,8,4,12.42,18.42,15.42,0.5556,0.78
masterv5983,yaelsky96,14,9,5,13.64,21.14,17.39,0.5952,0.8
Alvarin,[WGS-B] BK,20,16,4,11.85,18.05,14.95,0.25,1.34
blankE,flowerlady32,21,10,11,15.95,17.19,16.57,0.907,1.27
flowerlady32,ＮＥＦＡＲＩＯＵＳ,11,5,6,18.45,19.73,19.09,0.8658,0.58
HZaninelli,flowerlady32,15,5,10,20.13,17.8,18.97,0.5333,0.79
JarJar,[WGS-B] BK,13,10,3,14.69,19.77,17.23,0.3419,0.75
JarJar,smola_2005,15,9,6,15.8,18.07,16.93,0.6957,0.89
[WGS-B] BK,deadgast,8,5,3,15.5,16.38,15.94,0.6818,0.5
Hirow,JarJar,10,2,8,24.1,17.4,20.75,0.3077,0.48
Hirow,S31gn3ur Chr3t13n,15,1,14,19.2,6.07,12.63,0.0808,1.19
elmrealm,whazupbillion,7,4,3,13.0,17.0,15.0,0.8163,0.47
maximeeepje,rudedawg,9,8,1,7.78,19.33,13.56,0.1646,0.66
InFecTed,Rubens,10,5,5,16.0,11.5,13.75,1.0,0.73
Rubens,orutra621,7,5,2,9.57,15.71,12.64,0.4969,0.55
Rubens,smola_2005,17,16,1,8.65,19.0,13.82,0.0672,1.23
JarJar,yaelsky96,7,3,4,16.86,15.86,16.36,0.8163,0.43
N Prime,yaelsky96,9,9,0,5.33,23.33,14.33,0.0,0.63
TheHunter222,smola_2005,7,5,2,14.57,15.0,14.79,0.4969,0.47
Rubens,[WGS-B] BK,20,18,2,7.75,18.5,13.12,0.1111,1.52
Covert Skeleton,stuffed wombat,14,8,6,13.29,18.43,15.86,0.7792,0.88
[WGS-B] BK,stuffed wombat,17,9,8,19.76,20.41,20.09,0.8964,0.85
flowerlady32,stuffed wombat,7,6,1,15.86,26.0,20.93,0.2286,0.33
smola_2005,stuffed wombat,12,8,4,14.33,17.17,15.75,0.5556,0.76
Alvarin,The Hamilton Ham Candle,7,5,2,12.14,13.57,12.86,0.4969,0.54
Blumpo Gripliskin,The Hamilton Ham Candle,8,6,2,6.38,13.88,10.12,0.4167,0.79
Covert Skeleton,The Hamilton Ham Candle,12,6,6,12.67,13.67,13.17,1.0,0.91
N Prime,The Hamilton Ham Candle,9,8,1,8.44,18.78,13.61,0.1646,0.66
Quali,The Hamilton Ham Candle,13,9,4,12.62,16.46,14.54,0.4923,0.89
S31gn3ur Chr3t13n,The Hamilton Ham Candle,13,8,5,11.92,16.08,14.0,0.6689,0.93
The Hamilton Ham Candle,Xrenoid,9,1,8,14.78,10.78,12.78,0.1646,0.7
The Hamilton Ham Candle,[WGS-B] BK,10,5,5,16.1,17.3,16.7,1.0,0.6
The Hamilton Ham Candle,blankE,9,4,5,18.56,17.78,18.17,0.8466,0.5
The Hamilton Ham Candle,hrejarz2,7,6,1,15.71,21.86,18.79,0.2286,0.37
The Hamilton Ham Candle,jax,7,3,4,13.71,12.57,13.14,0.8163,0.53
The Hamilton Ham Candle,masterv5983,11,3,8,16.55,14.55,15.55,0.4364,0.71
The Hamilton Ham Candle,soc.from.ub.kodao,13,2,11,15.92,5.23,10.58,0.2122,1.23
The Hamilton Ham Candle,wœire,8,4,4,16.38,18.12,17.25,1.0,0.46
S31gn3ur Chr3t13n,schmendrikson,23,20,3,6.87,19.74,13.3,0.141,1.73
flowerlady32,schmendrikson,8,6,2,17.38,18.5,17.94,0.4167,0.45
masterv5983,schmendrikson,18,11,7,16.11,17.67,16.89,0.6481,1.07
[WGS-B] BK,elmrealm,16,3,13,18.0,11.12,14.56,0.25,1.1
Quali,yahasuri,9,9,0,5.22,23.11,14.17,0.0,0.64
S31gn3ur Chr3t13n,yahasuri,8,8,0,8.88,22.12,15.5,0.0,0.52
[WGS-B] BK,yahasuri,7,4,3,17.57,22.43,20.0,0.8163,0.35
btroitsk,yahasuri,8,8,0,8.5,22.0,15.25,0.0,0.52
masterv5983,yahasuri,9,7,2,16.0,23.89,19.94,0.3556,0.45
Barbaferro,Zu,17,2,15,16.59,6.47,11.53,0.1426,1.47
Bidderlyn,Zu,26,9,17,8.46,6.19,7.33,0.4945,3.55
BjornderBaer,Zu,7,1,6,16.71,6.86,11.79,0.2286,0.59
Blumpo Gripliskin,Zu,13,5,8,7.77,5.31,6.54,0.6689,1.99
Ghost,Zu,18,5,13,12.33,7.39,9.86,0.3968,1.83
HZaninelli,Zu,27,4,23,16.67,5.74,11.2,0.1519,2.41
N Prime,Zu,27,10,17,8.67,5.11,6.89,0.5487,3.92
Rosewood,Zu,16,5,11,9.69,7.75,8.72,0.4808,1.84
Rubens,Zu,29,8,21,9.0,5.03,7.02,0.3344,4.13
S31gn3ur Chr3t13n,Zu,41,13,28,9.51,5.56,7.54,0.3624,5.44
Xrenoid,Zu,32,9,23,9.22,5.75,7.48,0.3309,4.28
Zu,[WGS-B] BK,21,19,2,5.43,17.9,11.67,0.103,1.8
Zu,blankE,29,28,1,4.86,15.72,10.29,0.0293,2.82
Zu,btroitsk,43,34,9,4.98,9.4,7.19,0.186,5.98
Zu,elmrealm,22,18,4,5.32,11.95,8.64,0.2139,2.55
Zu,flowerlady32,10,9,1,6.3,19.3,12.8,0.1429,0.78
Zu,jax,22,21,1,4.95,14.27,9.61,0.0455,2.29
Zu,masterv5983,33,31,2,4.61,17.0,10.8,0.0495,3.05
Zu,soc.from.ub.kodao,27,11,16,6.26,4.63,5.44,0.6519,4.96
Zu,whazupbillion,11,10,1,4.64,14.0,9.32,0.1254,1.18
Zu,wœire,18,16,2,6.17,18.72,12.44,0.1307,1.45
HZaninelli,The Hamilton Ham Candle,7,4,3,16.14,17.14,16.64,0.8163,0.42
Rubens,The Hamilton Ham Candle,12,8,4,9.08,16.0,12.54,0.5556,0.96
The Hamilton Ham Candle,btroitsk,10,1,9,14.8,8.5,11.65,0.1429,0.86
JarJar,schmendrikson,11,5,6,19.36,19.36,19.36,0.8658,0.57
Lucyyyyy,Quali,8,0,8,24.12,5.12,14.62,0.0,0.55
Lucyyyyy,blankE,8,1,7,21.5,14.0,17.75,0.1923,0.45
Lucyyyyy,btroitsk,9,1,8,18.22,5.56,11.89,0.1646,0.76
Xrenoid,yahasuri,7,6,1,12.29,21.0,16.64,0.2286,0.42
Covert Skeleton,Zu,33,5,28,12.61,4.45,8.53,0.1409,3.87
JarJar,The Hamilton Ham Candle,7,3,4,21.71,17.0,19.36,0.8163,0.36
JarJar,Zu,21,1,20,16.24,5.24,10.74,0.0488,1.96
Quali,Zu,38,12,26,10.11,4.63,7.37,0.3715,5.16
The Hamilton Ham Candle,Zu,13,0,13,16.46,2.92,9.69,0.0,1.34
Zu,deadgast,8,7,1,5.75,15.12,10.44,0.1923,0.77
Zu,rudedawg,17,14,3,5.35,15.76,10.56,0.2277,1.61
Zu,smola_2005,17,15,2,7.06,14.71,10.88,0.1426,1.56
Zu,stuffed wombat,20,17,3,4.65,16.85,10.75,0.1765,1.86
(-.-)Zzz,Quali,8,0,8,19.38,6.38,12.88,0.0,0.62
(-.-)Zzz,blankE,7,2,5,19.71,16.71,18.21,0.4969,0.38
Bidderlyn,khang.pham2401,26,25,1,3.04,16.96,10.0,0.035,2.6
Blumpo Gripliskin,khang.pham2401,7,6,1,8.86,19.57,14.21,0.2286,0.49
Dreamweaver,Zu,15,0,15,16.07,3.93,10.0,0.0,1.5
Dreamweaver,khang.pham2401,12,8,4,11.92,16.42,14.17,0.5556,0.85
Kozlak,Zu,7,2,5,9.14,5.71,7.43,0.4969,0.94
N Prime,khang.pham2401,13,13,0,3.92,16.54,10.23,0.0,1.27
Quali,khang.pham2401,30,29,1,6.3,17.93,12.12,0.0278,2.48
Quali,ricardo_lbrugnago,9,5,4,11.11,11.56,11.33,0.8466,0.79
S31gn3ur Chr3t13n,khang.pham2401,21,19,2,7.29,17.62,12.45,0.103,1.69
S31gn3ur Chr3t13n,ricardo_lbrugnago,8,6,2,6.0,12.62,9.31,0.4167,0.86
Sensei Snoops,TheHunter222,8,1,7,20.12,15.88,18.0,0.1923,0.44
Sensei Snoops,Zu,18,0,18,17.0,4.33,10.67,0.0,1.69
TheHunter222,Zu,20,3,17,13.6,5.4,9.5,0.1765,2.11
TheHunter222,khang.pham2401,12,10,2,15.0,21.17,18.08,0.2381,0.66
TheHunter222,stuffed wombat,8,5,3,11.0,16.0,13.5,0.6818,0.59
Xrenoid,khang.pham2401,19,15,4,10.11,17.95,14.03,0.2716,1.35
Xrenoid,ricardo_lbrugnago,7,4,3,8.29,12.71,10.5,0.8163,0.67
Zu,ppr74,11,11,0,2.91,14.27,8.59,0.0,1.28
blankE,khang.pham2401,14,5,9,17.5,16.79,17.14,0.5952,0.82
blankE,ricardo_lbrugnago,8,3,5,14.25,13.38,13.81,0.6818,0.58
khang.pham2401,masterv5983,17,4,13,18.53,14.24,16.38,0.3245,1.04
Alvarin,Zu,29,6,23,13.45,4.79,9.12,0.2237,3.18
InFecTed,Zu,8,1,7,19.0,8.25,13.62,0.1923,0.59
Mata,S31gn3ur Chr3t13n,7,1,6,18.86,9.57,14.21,0.2286,0.49
Mata,Zu,8,2,6,17.62,6.25,11.94,0.4167,0.67
TheDimedroll,Zu,7,2,5,14.43,7.57,11.0,0.4969,0.64
Zu,hrejarz2,20,20,0,4.4,23.0,13.7,0.0,1.46
Alvarin,SWAGLORD90909,7,4,3,12.86,22.0,17.43,0.8163,0.4
Bidderlyn,t.lewis140,13,13,0,4.46,20.46,12.46,0.0,1.04
HZaninelli,t.lewis140,7,3,4,20.57,18.29,19.43,0.8163,0.36
JarJar,khang.pham2401,15,8,7,16.2,18.6,17.4,0.8889,0.86
N Prime,SWAGLORD90909,7,5,2,12.0,18.86,15.43,0.4969,0.45
N Prime,t.lewis140,9,8,1,5.56,21.0,13.28,0.1646,0.68
S31gn3ur Chr3t13n,SWAGLORD90909,10,9,1,10.2,18.6,14.4,0.1429,0.69
S31gn3ur Chr3t13n,t.lewis140,13,13,0,6.38,19.23,12.81,0.0,1.02
SWAGLORD90909,Zu,10,1,9,18.6,5.4,12.0,0.1429,0.83
SWAGLORD90909,btroitsk,9,1,8,18.56,8.0,13.28,0.1646,0.68
SWAGLORD90909,masterv5983,7,3,4,17.86,19.71,18.79,0.8163,0.37
TheHunter222,[WGS-B] BK,10,7,3,12.7,20.5,16.6,0.5,0.6
TheHunter222,t.lewis140,7,5,2,15.43,19.86,17.64,0.4969,0.4
Zu,t.lewis140,8,8,0,2.5,19.5,11.0,0.0,0.73
[WGS-B] BK,t.lewis140,8,4,4,18.88,20.62,19.75,1.0,0.41
btroitsk,khang.pham2401,13,12,1,8.38,20.31,14.35,0.0993,0.91
btroitsk,t.lewis140,11,9,2,7.73,21.36,14.55,0.2694,0.76
hrejarz2,khang.pham2401,11,1,10,22.45,16.82,19.64,0.1254,0.56
hrejarz2,t.lewis140,10,4,6,22.6,18.8,20.7,0.7273,0.48
khang.pham2401,t.lewis140,7,2,5,20.29,17.86,19.07,0.4969,0.37
masterv5983,t.lewis140,13,10,3,15.08,20.31,17.69,0.3419,0.73
Mubirobiro [BR],Zu,12,5,7,7.92,5.92,6.92,0.7576,1.73
Alvarin,Tv0r9,9,6,3,11.78,20.0,15.89,0.5797,0.57
Bidderlyn,Tv0r9,10,10,0,6.4,20.0,13.2,0.0,0.76
Covert Skeleton,Tv0r9,10,8,2,11.0,18.3,14.65,0.3077,0.68
HZaninelli,Tv0r9,10,6,4,15.6,18.1,16.85,0.7273,0.59
Quali,Tv0r9,17,14,3,10.18,19.0,14.59,0.2277,1.17
Rubens,Tv0r9,12,10,2,9.33,19.08,14.21,0.2381,0.84
S31gn3ur Chr3t13n,Tv0r9,19,16,3,10.63,20.84,15.74,0.1914,1.21
TheHunter222,Tv0r9,8,7,1,9.88,19.5,14.69,0.1923,0.54
Tv0r9,Zu,18,1,17,19.22,4.78,12.0,0.0617,1.5
Tv0r9,btroitsk,19,1,18,21.47,8.0,14.74,0.0569,1.29
Tv0r9,masterv5983,15,5,10,20.2,15.47,17.83,0.5333,0.84
Tv0r9,smola_2005,7,2,5,24.57,15.71,20.14,0.4969,0.35
Tv0r9,soc.from.ub.kodao,8,1,7,18.62,2.75,10.69,0.1923,0.75
Bidderlyn,ciga,36,35,1,2.5,17.78,10.14,0.0206,3.55
HZaninelli,ciga,16,7,9,20.38,17.44,18.91,0.7955,0.85
JarJar,ciga,20,11,9,19.65,18.8,19.23,0.8182,1.04
N Prime,ciga,25,23,2,4.08,17.44,10.76,0.078,2.32
Quali,ciga,39,36,3,5.67,17.33,11.5,0.0581,3.39
Quali,onetimecharley,9,8,1,10.89,22.0,16.44,0.1646,0.55
Quali,superspazmataz,7,4,3,9.86,14.57,12.21,0.8163,0.57
S31gn3ur Chr3t13n,ciga,30,26,4,7.87,17.4,12.63,0.127,2.37
S31gn3ur Chr3t13n,onetimecharley,8,8,0,9.5,21.12,15.31,0.0,0.52
S31gn3ur Chr3t13n,superspazmataz,7,5,2,9.57,14.57,12.07,0.4969,0.58
Xrenoid,ciga,28,25,3,9.04,18.11,13.57,0.102,2.06
Zu,ciga,8,8,0,2.25,18.62,10.44,0.0,0.77
Zu,onetimecharley,9,9,0,4.67,22.0,13.33,0.0,0.68
Zu,superspazmataz,10,9,1,2.2,14.5,8.35,0.1429,1.2
blankE,ciga,26,15,11,16.0,18.0,17.0,0.7051,1.53
blankE,onetimecharley,7,5,2,14.43,20.71,17.57,0.4969,0.4
Bidderlyn,austin_midd,13,12,1,3.0,8.77,5.88,0.0993,2.21
Covert Skeleton,ciga,7,4,3,14.0,19.29,16.64,0.8163,0.42
Covert Skeleton,superspazmataz,7,4,3,18.57,15.0,16.79,0.8163,0.42
Xrenoid,austin_midd,10,6,4,10.2,9.7,9.95,0.7273,1.01
Zu,elegantmechanic,8,8,0,3.0,17.38,10.19,0.0,0.79
Zu,yahasuri,8,8,0,4.75,21.88,13.31,0.0,0.6
Zu,Коmар,7,7,0,1.57,23.86,12.71,0.0,0.55
austin_midd,btroitsk,7,1,6,14.86,5.29,10.07,0.2286,0.7
austin_midd,masterv5983,13,10,3,8.46,14.31,11.38,0.3419,1.14
btroitsk,ciga,15,12,3,8.53,15.07,11.8,0.2759,1.27
btroitsk,superspazmataz,9,7,2,11.44,18.22,14.83,0.3556,0.61
ciga,masterv5983,25,8,17,17.32,14.88,16.1,0.4414,1.55
ciga,Коmар,16,10,6,16.44,19.62,18.03,0.625,0.89
masterv5983,superspazmataz,7,2,5,18.43,15.71,17.07,0.4969,0.41
Alvarin,onetimecharley,7,4,3,19.71,21.0,20.36,0.8163,0.34
Ghost,onetimecharley,7,6,1,10.0,21.0,15.5,0.2286,0.45
Rubens,onetimecharley,7,6,1,10.43,21.71,16.07,0.2286,0.44
SWAGLORD90909,Xrenoid,7,3,4,15.0,11.71,13.36,0.8163,0.52
SWAGLORD90909,soc.from.ub.kodao,7,0,7,16.43,4.29,10.36,0.0,0.68
Alvarin,Calibur,7,6,1,12.14,22.0,17.07,0.2286,0.41
Alvarin,Zap,10,5,5,12.2,13.2,12.7,1.0,0.79
Alvarin,camoutbussin,10,3,7,14.5,6.6,10.55,0.5,0.95
Bidderlyn,Zap,16,16,0,2.31,19.88,11.09,0.0,1.44
Bidderlyn,camoutbussin,28,23,5,3.57,6.57,5.07,0.188,5.52
Calibur,Covert Skeleton,10,2,8,21.1,9.8,15.45,0.3077,0.65
Calibur,N Prime,8,2,6,21.5,7.25,14.38,0.4167,0.56
Calibur,Quali,7,2,5,20.71,10.57,15.64,0.4969,0.45
Calibur,S31gn3ur Chr3t13n,7,2,5,19.57,11.0,15.29,0.4969,0.46
Calibur,Zu,10,0,10,20.0,3.0,11.5,0.0,0.87
Calibur,[WGS-B] BK,8,3,5,20.38,15.88,18.12,0.6818,0.44
Calibur,btroitsk,7,1,6,20.43,7.86,14.14,0.2286,0.49
Covert Skeleton,camoutbussin,11,4,7,12.91,7.55,10.23,0.6324,1.08
HZaninelli,Zap,9,1,8,22.22,13.56,17.89,0.1646,0.5
HZaninelli,camoutbussin,11,1,10,20.64,8.73,14.68,0.1254,0.75
JarJar,Zap,12,11,1,15.08,19.42,17.25,0.1111,0.7
JarJar,camoutbussin,18,2,16,18.0,5.78,11.89,0.1307,1.51
Mubirobiro [BR],Zap,7,7,0,10.0,24.0,17.0,0.0,0.41
Mubirobiro [BR],camoutbussin,9,3,6,11.44,8.67,10.06,0.5797,0.9
N Prime,Zap,17,13,4,5.29,17.29,11.29,0.3245,1.51
N Prime,camoutbussin,21,11,10,5.57,7.57,6.57,0.907,3.2
Quali,Zap,25,20,5,7.76,16.6,12.18,0.2286,2.05
Quali,camoutbussin,34,17,17,7.59,7.56,7.57,1.0,4.49
S31gn3ur Chr3t13n,Zap,24,20,4,7.83,17.21,12.52,0.1852,1.92
S31gn3ur Chr3t13n,camoutbussin,30,12,18,8.23,7.37,7.8,0.6154,3.85
Sensei Snoops,Zap,9,1,8,16.67,11.89,14.28,0.1646,0.63
Sensei Snoops,camoutbussin,8,1,7,18.62,9.5,14.06,0.1923,0.57
TheHunter222,camoutbussin,11,1,10,11.55,6.18,8.86,0.1254,1.24
Xrenoid,Zap,17,15,2,10.65,19.59,15.12,0.1426,1.12
Xrenoid,camoutbussin,20,6,14,9.9,7.55,8.72,0.4286,2.29
Zap,Zu,13,1,12,14.54,3.77,9.15,0.0993,1.42
Zap,[WGS-B] BK,9,7,2,14.89,22.33,18.61,0.3556,0.48
Zap,btroitsk,16,4,12,15.12,8.06,11.59,0.3571,1.38
Zap,camoutbussin,13,3,10,17.0,7.0,12.0,0.3419,1.08
Zap,elmrealm,8,3,5,18.12,12.38,15.25,0.6818,0.52
Zap,jax,7,2,5,14.0,12.29,13.14,0.4969,0.53
Zap,soc.from.ub.kodao,7,0,7,19.0,5.0,12.0,0.0,0.58
Zap,stuffed wombat,7,3,4,15.43,13.71,14.57,0.8163,0.48
Zu,camoutbussin,14,7,7,4.43,8.0,6.21,1.0,2.25
btroitsk,camoutbussin,23,10,13,8.09,8.13,8.11,0.7561,2.84
camoutbussin,elmrealm,7,5,2,8.43,15.14,11.79,0.4969,0.59
camoutbussin,jax,9,6,3,9.78,12.67,11.22,0.5797,0.8
camoutbussin,maximeeepje,7,5,2,7.14,14.57,10.86,0.4969,0.64
camoutbussin,stuffed wombat,8,6,2,10.62,14.75,12.69,0.4167,0.63
Alvarin,slaaneshtgof,11,7,4,9.82,14.64,12.23,0.6324,0.9
Covert Skeleton,slaaneshtgof,10,7,3,11.8,13.8,12.8,0.5,0.78
Haffey,Tv0r9,10,6,4,18.8,21.0,19.9,0.7273,0.5
Haffey,Zu,17,1,16,17.18,3.65,10.41,0.0672,1.63
Haffey,slaaneshtgof,7,4,3,13.29,11.14,12.21,0.8163,0.57
JarJar,Tv0r9,10,7,3,15.7,20.7,18.2,0.5,0.55
JarJar,slaaneshtgof,10,5,5,14.6,15.6,15.1,1.0,0.66
Quali,slaaneshtgof,27,23,4,7.96,18.63,13.3,0.1519,2.03
Rubens,slaaneshtgof,12,8,4,8.5,13.58,11.04,0.5556,1.09
S31gn3ur Chr3t13n,slaaneshtgof,21,17,4,8.95,18.14,13.55,0.2309,1.55
Tv0r9,Xrenoid,16,4,12,18.94,9.31,14.12,0.3571,1.13
