active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2790.11,2119.64,67,1.0,2026-02-10,0,1.025,True
2,Jeeda Sensei,2716.92,2033.82,71,1.0,2026-02-09,1,1.025,True
3,N Prime,2666.63,1986.09,27,0.9,2026-02-09,1,1.225,True
4,S31gn3ur Chr3t13n,2612.24,1941.31,58,1.0,2026-02-10,0,1.025,True
5,Quali,2595.04,1928.3,87,1.0,2026-02-10,0,1.025,True
6,luisarlen23,2558.99,1902.56,35,1.0,2026-02-10,0,1.075,True
7,Skoops!,2491.93,1859.17,50,1.0,2026-02-10,0,1.025,True
,camoutbussin,2428.02,1822.13,32,1.0,2026-01-30,11,1.05,False
,m.melkowski1,2395.42,1804.54,42,1.0,2026-01-02,39,1.05,False
8,Siker_7,2366.05,1789.34,39,1.0,2026-02-08,2,1.025,True
9,Xrenoid,2363.38,1787.98,50,1.0,2026-02-09,1,1.1,True
,Blumpo Gripliskin,2330.78,1771.81,15,0.5,2026-01-23,18,1.025,False
,doniatka,2320.78,1766.97,30,1.0,2026-01-19,22,1.1,False
10,Conroy Milk,2221.71,1721.84,28,0.93,2026-02-07,3,1.025,True
,Zu,2207.45,1715.71,10,0.33,2025-11-28,74,1.1,False
,btroitsk,2204.88,1714.61,36,1.0,2026-02-02,8,1.025,False
,austin_midd,2153.42,1693.21,16,0.53,2025-12-20,52,1.025,False
,Rubens,2148.26,1691.12,10,0.33,2025-12-09,63,1.025,False
,Mubirobiro [BR],2146.99,1690.6,14,0.47,2025-12-30,42,1.1,False
11,Skit,2106.16,1674.38,27,0.9,2026-02-10,0,1.025,True
12,yaelsky96,2102.52,1672.96,12,0.4,2026-02-10,0,1.025,True
,Jhon Whisky,2091.64,1668.74,5,0.17,2026-01-13,28,1.25,False
13,Dreamweaver,2055.84,1655.11,48,1.0,2026-02-10,0,1.025,True
14,Reynauld,1959.85,1620.3,16,0.53,2026-02-08,2,1.2,True
,AGR_Inbound,1959.72,1620.25,6,0.2,2025-12-03,69,1.05,False
,Dan,1958.61,1619.86,13,0.43,2025-12-03,69,1.025,False
,ricardo_lbrugnago,1943.34,1614.54,4,0.13,2026-01-17,24,1.25,False
,gitm_4,1939.25,1613.12,14,0.47,2026-01-16,25,1.05,False
,Covert Skeleton,1910.26,1603.19,11,0.37,2026-01-15,26,1.25,False
15,blankE,1909.82,1603.04,48,1.0,2026-02-10,0,1.025,True
16,fmc91,1907.55,1602.27,14,0.47,2026-02-10,0,1.05,True
,Nocek,1880.07,1593.04,16,0.53,2025-12-10,62,1.1,False
17,tsromanow,1859.92,1586.38,26,0.87,2026-02-10,0,1.05,True
,Vadd,1842.74,1580.76,4,0.13,2025-12-05,67,1.2,False
,Madnukin,1820.8,1573.68,5,0.17,2026-01-30,11,1.25,False
,TheHunter222,1809.82,1570.17,23,0.77,2026-02-01,9,1.025,False
18,masterv5983,1799.54,1566.9,41,1.0,2026-02-09,1,1.025,True
,AniBunny,1790.93,1564.19,3,0.1,2026-02-09,1,1.075,False
19,maximeeepje,1784.52,1562.17,12,0.4,2026-02-10,0,1.25,True
,DIBRAS,1774.61,1559.07,6,0.2,2025-12-31,41,1.05,False
20,genevrier_ou,1750.4,1551.58,34,1.0,2026-02-10,0,1.025,True
21,Laska,1747.71,1550.76,14,0.47,2026-02-07,3,1.25,True
,Thanos,1737.34,1547.59,2,0.07,2025-12-28,44,1.025,False
,Booorman,1736.48,1547.33,8,0.27,2026-02-02,8,1.1,False
22,flowerlady32,1731.31,1545.76,11,0.37,2026-02-10,0,1.075,True
,mishaaku,1729.35,1545.16,4,0.13,2025-11-15,87,1.05,False
