active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2840.88,2139.89,127,1.0,2026-02-01,7,1.025,True
2,Jeeda Sensei,2786.43,2045.81,70,1.0,2026-02-08,0,1.025,True
3,S31gn3ur Chr3t13n,2686.71,1947.34,128,1.0,2026-02-08,0,1.025,True
4,Quali,2669.72,1933.53,168,1.0,2026-02-08,0,1.025,True
5,luisarlen23,2634.92,1907.15,34,1.0,2026-02-07,1,1.025,True
6,Skoops!,2596.86,1880.76,76,1.0,2026-02-08,0,1.1,True
7,Siker_7,2457.38,1799.62,41,1.0,2026-02-08,0,1.025,True
8,Xrenoid,2443.52,1792.56,108,1.0,2026-02-05,3,1.025,True
9,btroitsk,2347.13,1747.12,99,1.0,2026-02-02,6,1.025,True
10,Conroy Milk,2296.57,1725.4,28,0.93,2026-02-07,1,1.025,True
11,Skit,2232.47,1699.56,25,0.83,2026-02-08,0,1.025,True
12,Dreamweaver,2099.94,1650.89,76,1.0,2026-02-08,0,1.075,True
13,Reynauld,2024.51,1625.49,16,0.53,2026-02-08,0,1.2,True
14,TheHunter222,1959.8,1604.79,44,1.0,2026-02-01,7,1.025,True
15,blankE,1922.46,1593.25,97,1.0,2026-02-08,0,1.05,True
16,fmc91,1905.09,1587.98,13,0.43,2026-02-08,0,1.025,True
17,tsromanow,1898.54,1586.01,25,0.83,2026-02-08,0,1.025,True
18,masterv5983,1896.34,1585.35,109,1.0,2026-02-08,0,1.025,True
19,genevrier_ou,1829.05,1565.59,32,1.0,2026-02-07,1,1.05,True
20,Laska,1815.9,1561.82,14,0.47,2026-02-07,1,1.25,True
21,yaelsky96,1756.9,1545.3,21,0.7,2026-02-06,2,1.2,True
22,Booorman,1744.09,1541.79,13,0.43,2026-02-02,6,1.1,True
23,bullzebub,1741.31,1541.03,24,0.8,2026-02-06,2,1.25,True
24,JarJar,1712.94,1533.37,66,1.0,2026-02-08,0,1.025,True
25,Frango,1671.1,1522.33,24,0.8,2026-02-08,0,1.025,True
26,flowerlady32,1556.38,1493.62,35,1.0,2026-02-07,1,1.025,True
27,Varravann,1523.29,1485.81,23,0.77,2026-02-06,2,1.025,True
28,Коmар,1478.2,1472.59,40,1.0,2026-02-08,0,1.025,True
29,Lovis,1427.32,1454.08,33,1.0,2026-02-04,4,1.025,True
30,Dangil Sparda,1401.68,1444.57,7,0.23,2026-02-05,3,1.25,True
31,valtry,1399.21,1443.64,16,0.53,2026-02-08,0,1.075,True
32,Hirow,1391.52,1440.74,28,0.93,2026-02-03,5,1.05,True
33,Grimning,1386.7,1438.92,35,1.0,2026-02-08,0,1.025,True
34,augustboyer198,1380.34,1436.5,13,0.43,2026-02-04,4,1.225,True
35,schmendrikson,1371.23,1433.0,32,1.0,2026-02-08,0,1.025,True
36,Pask74,1350.77,1425.01,11,0.37,2026-02-07,1,1.025,True
37,BTsin,1342.33,1421.65,7,0.23,2026-02-03,5,1.025,True
38,juicyteach,1321.78,1413.31,16,0.53,2026-02-03,5,1.25,True
39,hrejarz2,1308.71,1407.86,75,1.0,2026-02-08,0,1.15,True
40,Draghmar 🐲,1293.59,1401.39,8,0.27,2026-02-08,0,1.025,True
41,[WGS-B] BK,1284.92,1397.59,46,1.0,2026-02-02,6,1.25,True
42,Gonzalo,1282.56,1396.54,11,0.37,2026-02-04,4,1.025,True
43,slaaneshtgof,1280.78,1395.75,34,1.0,2026-02-06,2,1.25,True
44,wally_punisher,1276.66,1393.91,7,0.23,2026-02-08,0,1.075,True
45,Mr_Aapies,1256.53,1384.63,22,0.73,2026-02-08,0,1.025,True
46,Halswein,1240.28,1376.79,14,0.47,2026-02-07,1,1.05,True
47,Kola Koala,1237.98,1375.65,9,0.3,2026-02-04,4,1.25,True
48,Bananahammockjoe,1234.92,1374.12,13,0.43,2026-02-08,0,1.025,True
49,jamiebagley233,1234.41,1373.87,10,0.33,2026-02-06,2,1.25,True
50,jjjeffer78,1207.41,1359.73,22,0.73,2026-02-03,5,1.1,True
51,Lucyyyyy,1189.78,1349.75,12,0.4,2026-02-06,2,1.1,True
52,DavidPrime83,1169.83,1337.56,13,0.43,2026-02-08,0,1.025,True
53,MorganMacabre,1146.36,1321.66,7,0.23,2026-02-08,0,1.075,True
54,Coyface,1124.55,1304.85,15,0.5,2026-02-03,5,1.025,True
55,benreichardt,1112.87,1294.8,14,0.47,2026-02-05,3,1.025,True
56,Hfmotta,1111.67,1293.71,18,0.6,2026-02-04,4,1.1,True
