active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,DailyRunCrasher,1498.84,1480.75,4,0.13,2025-12-19,63,1.075,False
,MoruDragon,1498.42,1480.58,1,0.03,2026-01-29,22,1.0,False
,a zephyr,1498.27,1480.52,1,0.03,2026-01-14,37,1.0,False
27,valtry,1498.11,1480.46,24,0.8,2026-02-20,0,1.025,True
,Grumblecakes,1497.79,1480.33,1,0.03,2025-12-16,66,1.0,False
,Kapaa,1497.17,1480.07,1,0.03,2025-11-17,95,1.0,False
,joetraff,1497.04,1480.02,1,0.03,2025-11-12,100,1.0,False
,rnk,1496.82,1479.93,1,0.03,2025-11-15,97,1.0,False
,MootDasBoot,1496.78,1479.92,1,0.03,2025-12-23,59,1.0,False
,Agi,1495.86,1479.54,2,0.07,2026-01-02,49,1.05,False
,Big Pauly,1495.78,1479.51,3,0.1,2025-12-21,61,1.25,False
,Step 愛,1495.64,1479.45,1,0.03,2026-02-10,10,1.0,False
,catJAM,1495.34,1479.33,1,0.03,2025-12-07,75,1.0,False
,nananaStefan,1495.22,1479.29,1,0.03,2025-12-05,77,1.0,False
,Zakath,1494.78,1479.11,1,0.03,2026-01-25,26,1.0,False
,emanuelcrx,1494.48,1478.99,1,0.03,2026-01-27,24,1.0,False
,RengarSakMadig,1494.42,1478.96,1,0.03,2025-12-22,60,1.0,False
,gabbo.giova97,1494.4,1478.95,1,0.03,2025-11-27,85,1.0,False
,soy sauce,1494.39,1478.95,1,0.03,2025-11-10,102,1.0,False
,Freedom,1494.18,1478.86,1,0.03,2025-12-17,65,1.0,False
,baba41hz,1493.83,1478.72,1,0.03,2026-01-04,47,1.0,False
,Sedulin,1493.59,1478.63,1,0.03,2025-11-14,98,1.0,False
,KingofRedLions,1493.5,1478.59,1,0.03,2025-12-01,81,1.0,False
,lostHero0o0o,1492.56,1478.21,1,0.03,2025-12-28,54,1.0,False
,ethanmatthew,1492.48,1478.17,1,0.03,2025-11-13,99,1.0,False
,Ignat001,1492.44,1478.16,2,0.07,2025-11-14,98,1.075,False
,panosnonpoint,1491.93,1477.95,1,0.03,2025-11-25,87,1.0,False
,Necro,1491.91,1477.95,1,0.03,2026-01-11,40,1.0,False
,mojofrojo,1491.83,1477.91,1,0.03,2026-02-20,0,1.0,False
,Billy Bear Cave,1491.73,1477.87,1,0.03,2025-11-22,90,1.0,False
,Nerestro,1491.11,1477.62,1,0.03,2025-11-15,97,1.0,False
,Gandžo,1491.02,1477.58,1,0.03,2026-02-11,9,1.0,False
,MDyo,1490.87,1477.52,1,0.03,2025-11-17,95,1.0,False
,Deumeios,1490.69,1477.45,1,0.03,2026-01-01,50,1.0,False
,newnes125,1490.39,1477.33,1,0.03,2025-12-18,64,1.0,False
,Anung Un Rama,1490.18,1477.24,1,0.03,2025-12-23,59,1.0,False
,Akabane|21stCenturySchizoidGamer,1490.1,1477.21,1,0.03,2025-11-19,93,1.0,False
,garic.jasmin,1489.84,1477.11,1,0.03,2025-11-11,101,1.0,False
,Noble1318,1489.67,1477.04,1,0.03,2026-02-12,8,1.0,False
,Noiru,1489.4,1476.93,5,0.17,2026-01-31,20,1.175,False
,riccardo.ddf,1488.64,1476.62,2,0.07,2025-12-18,64,1.125,False
,cors05,1488.57,1476.59,1,0.03,2026-02-17,3,1.0,False
,IneX,1488.54,1476.58,1,0.03,2025-12-30,52,1.0,False
,darkspaceii,1488.32,1476.49,1,0.03,2025-11-29,83,1.0,False
,germanorlandomolto,1488.26,1476.46,1,0.03,2025-11-10,102,1.0,False
,Ёжик,1487.28,1476.07,1,0.03,2025-11-24,88,1.0,False
,Amørphøus Ooze ♥,1487.22,1476.04,1,0.03,2026-01-15,36,1.0,False
,Ikkon,1487.1,1476.0,1,0.03,2025-11-20,92,1.0,False
,8bitHeR0,1486.62,1475.8,1,0.03,2025-12-16,66,1.0,False
,awSam,1486.58,1475.78,1,0.03,2025-11-25,87,1.0,False
,Verthris,1486.54,1475.77,1,0.03,2025-12-21,61,1.0,False
