active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2827.14,2107.27,131,1.0,2026-02-12,0,1.025,True
2,Jeeda Sensei,2802.72,2065.92,73,1.0,2026-02-12,0,1.05,True
3,N Prime,2765.18,2021.36,91,1.0,2026-02-09,3,1.225,True
4,S31gn3ur Chr3t13n,2709.51,1966.71,132,1.0,2026-02-12,0,1.025,True
5,Quali,2693.41,1952.7,172,1.0,2026-02-12,0,1.025,True
6,luisarlen23,2645.76,1914.86,35,1.0,2026-02-10,2,1.075,True
7,Skoops!,2514.91,1830.41,80,1.0,2026-02-12,0,1.025,True
8,Xrenoid,2486.32,1814.64,110,1.0,2026-02-12,0,1.075,True
9,Siker_7,2417.87,1779.69,43,1.0,2026-02-12,0,1.025,True
10,Conroy Milk,2296.96,1725.4,28,0.93,2026-02-07,5,1.025,True
11,Skit,2210.63,1690.98,28,0.93,2026-02-12,0,1.05,True
12,Dreamweaver,2137.81,1664.09,80,1.0,2026-02-12,0,1.025,True
13,maximeeepje,2096.32,1649.51,50,1.0,2026-02-10,2,1.25,True
14,gitm_4,2080.69,1644.14,15,0.5,2026-02-12,0,1.25,True
15,fmc91,2044.34,1631.91,15,0.5,2026-02-12,0,1.05,True
16,Reynauld,2024.86,1625.49,16,0.53,2026-02-08,4,1.2,True
17,TheHunter222,2019.42,1623.71,45,1.0,2026-02-11,1,1.25,True
18,blankE,1965.4,1606.44,101,1.0,2026-02-12,0,1.025,True
19,masterv5983,1938.88,1598.19,111,1.0,2026-02-11,1,1.05,True
20,yaelsky96,1905.04,1587.88,23,0.77,2026-02-10,2,1.025,True
21,Laska,1893.43,1584.39,15,0.5,2026-02-11,1,1.1,True
22,genevrier_ou,1869.32,1577.23,36,1.0,2026-02-12,0,1.025,True
23,tsromanow,1805.82,1558.88,27,0.9,2026-02-11,1,1.025,True
24,JarJar,1744.8,1541.91,68,1.0,2026-02-11,1,1.05,True
25,bullzebub,1741.57,1541.03,24,0.8,2026-02-06,6,1.25,True
26,flowerlady32,1727.26,1537.15,37,1.0,2026-02-12,0,1.05,True
27,Barbaferro,1639.73,1514.18,36,1.0,2026-02-09,3,1.25,True
28,Frango,1568.99,1496.61,25,0.83,2026-02-11,1,1.075,True
29,Zap,1486.09,1475.4,32,1.0,2026-02-09,3,1.25,True
30,valtry,1480.67,1473.44,19,0.63,2026-02-11,1,1.025,True
31,Коmар,1478.31,1472.59,40,1.0,2026-02-08,4,1.025,True
32,Lovis,1450.96,1462.69,34,1.0,2026-02-12,0,1.2,True
33,Varravann,1449.43,1462.14,24,0.8,2026-02-09,3,1.075,True
34,schmendrikson,1447.7,1461.51,34,1.0,2026-02-11,1,1.025,True
35,Hirow,1442.11,1459.47,29,0.97,2026-02-11,1,1.2,True
36,Draghmar 🐲,1432.44,1455.93,11,0.37,2026-02-12,0,1.025,True
37,Grimning,1427.88,1454.26,37,1.0,2026-02-12,0,1.05,True
38,Dangil Sparda,1401.75,1444.57,7,0.23,2026-02-05,7,1.25,True
39,augustboyer198,1395.88,1442.36,14,0.47,2026-02-12,0,1.2,True
40,Mr_Aapies,1376.33,1434.94,24,0.8,2026-02-12,0,1.075,True
41,Pask74,1350.81,1425.01,11,0.37,2026-02-07,5,1.025,True
42,hrejarz2,1327.02,1415.45,76,1.0,2026-02-11,1,1.075,True
43,vyacheslavmurzagulov,1302.93,1405.4,8,0.27,2026-02-10,2,1.25,True
44,wally_punisher,1276.66,1393.91,7,0.23,2026-02-08,4,1.075,True
45,Seu Luis,1270.19,1390.97,7,0.23,2026-02-12,0,1.025,True
46,BTsin,1257.87,1385.27,8,0.27,2026-02-10,2,1.175,True
47,Halswein,1247.88,1380.51,16,0.53,2026-02-12,0,1.05,True
48,Bananahammockjoe,1234.9,1374.12,13,0.43,2026-02-08,4,1.025,True
49,jamiebagley233,1234.39,1373.87,10,0.33,2026-02-06,6,1.25,True
50,slaaneshtgof,1226.87,1370.06,35,1.0,2026-02-11,1,1.125,True
51,DavidPrime83,1187.69,1348.54,14,0.47,2026-02-10,2,1.05,True
52,jjjeffer78,1160.74,1331.66,23,0.77,2026-02-10,2,1.175,True
53,Lucyyyyy,1150.59,1324.71,13,0.43,2026-02-12,0,1.15,True
54,MorganMacabre,1146.31,1321.66,7,0.23,2026-02-08,4,1.075,True
55,benreichardt,1112.82,1294.8,14,0.47,2026-02-05,7,1.025,True
