active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2841.2,2146.94,138,1.0,2026-02-19,0,1.025,True
2,Jeeda Sensei,2815.19,2090.99,80,1.0,2026-02-19,0,1.025,True
3,Quali,2702.68,1965.48,179,1.0,2026-02-19,0,1.025,True
4,S31gn3ur Chr3t13n,2668.29,1936.65,139,1.0,2026-02-19,0,1.025,True
5,luisarlen23,2647.39,1920.43,36,1.0,2026-02-19,0,1.225,True
6,camoutbussin,2573.77,1869.41,47,1.0,2026-02-19,0,1.025,True
7,Siker_7,2537.83,1847.27,49,1.0,2026-02-19,0,1.025,True
8,Skoops!,2535.77,1846.05,82,1.0,2026-02-19,0,1.025,True
9,Xrenoid,2402.74,1775.35,114,1.0,2026-02-18,1,1.025,True
10,btroitsk,2312.32,1734.39,103,1.0,2026-02-19,0,1.025,True
11,Skit,2310.86,1733.77,33,1.0,2026-02-18,1,1.025,True
12,fmc91,2217.46,1695.74,21,0.7,2026-02-18,1,1.025,True
13,Dreamweaver,2175.29,1679.7,83,1.0,2026-02-17,2,1.025,True
14,gitm_4,2115.94,1658.11,17,0.57,2026-02-16,3,1.075,True
15,maximeeepje,2099.98,1652.49,51,1.0,2026-02-15,4,1.125,True
16,blankE,2083.38,1646.72,106,1.0,2026-02-19,0,1.05,True
17,Laska,2000.26,1618.9,17,0.57,2026-02-19,0,1.025,True
18,genevrier_ou,1952.04,1603.5,41,1.0,2026-02-19,0,1.025,True
19,tsromanow,1926.52,1595.55,31,1.0,2026-02-18,1,1.025,True
20,JarJar,1788.44,1554.74,70,1.0,2026-02-15,4,1.05,True
21,Barbaferro,1741.65,1541.68,37,1.0,2026-02-15,4,1.15,True
22,flowerlady32,1709.48,1532.92,38,1.0,2026-02-13,6,1.025,True
23,Grimning,1607.03,1506.22,44,1.0,2026-02-19,0,1.025,True
24,Draghmar 🐲,1562.25,1495.15,17,0.57,2026-02-19,0,1.025,True
25,schmendrikson,1501.21,1480.71,35,1.0,2026-02-16,3,1.125,True
26,augustboyer198,1484.23,1474.69,15,0.5,2026-02-14,5,1.05,True
27,hrejarz2,1482.56,1474.08,78,1.0,2026-02-15,4,1.025,True
28,valtry,1478.89,1472.75,23,0.77,2026-02-19,0,1.025,True
29,Lovis,1472.63,1470.47,36,1.0,2026-02-18,1,1.05,True
30,Коmар,1442.27,1459.34,44,1.0,2026-02-19,0,1.1,True
31,Mr_Aapies,1417.73,1450.24,28,0.93,2026-02-19,0,1.025,True
32,Zap,1403.96,1445.07,35,1.0,2026-02-19,0,1.025,True
33,InFecTed,1369.62,1431.9,24,0.8,2026-02-19,0,1.25,True
34,Hirow,1356.89,1426.9,30,1.0,2026-02-16,3,1.125,True
35,Pask74,1290.07,1399.07,13,0.43,2026-02-17,2,1.1,True
36,Halswein,1286.08,1397.31,19,0.63,2026-02-17,2,1.025,True
37,Seu Luis,1272.07,1390.97,7,0.23,2026-02-12,7,1.025,True
38,jjjeffer78,1271.27,1390.61,26,0.87,2026-02-16,3,1.025,True
39,Delta.357,1271.0,1390.48,8,0.27,2026-02-14,5,1.25,True
40,HZaninelli,1238.84,1375.08,66,1.0,2026-02-14,5,1.25,True
41,DavidPrime83,1209.1,1359.5,17,0.57,2026-02-19,0,1.05,True
42,Bananahammockjoe,1199.9,1354.36,15,0.5,2026-02-15,4,1.05,True
43,Lucyyyyy,1197.98,1353.27,14,0.47,2026-02-17,2,1.125,True
44,Mequiadore,1190.63,1349.0,7,0.23,2026-02-17,2,1.075,True
45,dead_bob,1133.97,1310.79,8,0.27,2026-02-17,2,1.025,True
